game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,game6home,game6away,game6isHome,game7home,game7away,game7isHome,game8home,game8away,game8isHome,game9home,game9away,game9isHome,game10home,game10away,game10isHome,home_team_id,home_scored_avg,home_conceded_avg,away_team_id,away_scored_avg,away_conceded_avg
2,4,0,5,1,1,0,2,0,5,1,0,3,4,1,0,4,1,2,3,0,1,0,0,3,1,0,1,6,0,24,2.3146067415730336,2.651685393258427,53,2.548780487804878,2.9878048780487805
2,4,0,3,2,0,7,0,1,1,4,1,0,3,1,3,2,0,2,3,0,0,3,1,2,1,0,4,0,0,6,2.6702127659574466,3.3085106382978724,12,2.7804878048780486,3.1219512195121952
6,4,0,1,4,0,3,2,1,4,3,1,2,6,0,1,3,0,4,3,0,3,2,0,0,3,1,2,5,0,8,2.8780487804878048,2.6951219512195124,25,3.1789473684210527,2.863157894736842
1,4,0,2,4,0,2,4,1,3,2,0,5,2,0,1,4,0,2,1,1,5,1,1,3,4,0,5,1,1,2,2.764044943820225,3.0,14,3.0277777777777777,2.5277777777777777
1,4,1,1,2,0,4,1,1,3,2,0,3,5,0,5,4,0,3,5,0,3,2,0,4,5,1,3,2,0,20,2.6774193548387095,2.881720430107527,4,2.6219512195121952,2.8536585365853657
2,0,1,3,0,1,1,0,1,2,4,0,3,1,0,1,4,1,4,2,0,3,6,0,4,2,0,5,0,0,19,2.8536585365853657,2.926829268292683,28,2.99,2.71
2,7,1,3,2,1,3,2,1,1,5,1,4,3,0,3,4,1,1,5,0,3,1,0,2,3,0,3,1,0,20,2.9390243902439024,2.548780487804878,23,2.3902439024390243,2.7195121951219514
2,1,0,1,5,0,5,3,0,0,2,0,1,6,1,4,5,1,3,1,1,1,2,1,1,0,0,4,1,0,1,2.6875,2.3333333333333335,7,2.6041666666666665,2.9791666666666665
1,0,0,1,2,1,2,4,0,1,4,0,3,2,1,2,1,1,3,4,0,1,3,1,2,3,0,4,3,0,6,2.2285714285714286,2.8,8,2.981132075471698,2.7547169811320753
2,3,0,1,2,1,4,2,0,5,3,0,1,0,1,3,1,1,4,5,1,1,2,0,3,4,1,3,1,1,26,2.425287356321839,2.7126436781609193,25,3.1789473684210527,2.863157894736842
3,4,0,2,3,0,5,3,0,1,3,0,3,1,0,3,1,0,2,4,0,3,1,0,3,0,1,4,5,0,12,2.8048780487804876,2.524390243902439,17,2.6206896551724137,2.8045977011494254
1,4,0,4,2,0,0,4,1,2,3,0,4,3,1,2,4,0,3,2,0,0,1,0,3,1,0,3,2,0,22,2.9878048780487805,2.475609756097561,53,2.548780487804878,2.9878048780487805
3,4,1,4,7,1,6,3,1,4,2,1,3,4,0,2,1,0,0,6,0,4,3,0,2,3,1,2,3,0,14,3.125,3.0833333333333335,13,2.3333333333333335,3.5625
3,2,1,3,0,1,2,5,0,4,1,1,1,2,0,0,1,0,4,5,0,1,4,1,3,1,0,1,3,0,14,2.8686868686868685,3.494949494949495,30,3.0114942528735633,2.8505747126436782
2,0,1,3,4,1,6,3,0,6,2,1,7,0,0,2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,6,2.2285714285714286,2.8,10,2.963636363636364,2.8181818181818183
0,2,0,0,3,0,2,3,1,2,1,1,3,1,1,3,2,0,2,1,0,1,2,1,0,2,0,0,3,1,18,2.8958333333333335,2.3125,19,2.574074074074074,2.3518518518518516
3,1,0,1,3,0,7,6,0,4,2,1,2,1,0,5,3,1,1,2,0,5,2,0,3,4,1,3,5,1,2,2.951219512195122,2.9390243902439024,7,2.451219512195122,2.8902439024390243
2,6,0,3,1,1,1,2,1,2,5,0,1,6,0,4,0,0,6,3,0,1,2,0,3,1,0,3,4,1,6,2.573170731707317,2.597560975609756,23,2.909090909090909,2.727272727272727
2,5,0,1,2,1,1,2,0,2,1,1,0,10,0,2,5,1,4,1,0,2,3,1,0,3,0,2,6,0,8,2.4318181818181817,2.6931818181818183,29,3.0114942528735633,2.4827586206896552
4,5,0,3,1,1,1,2,1,1,6,0,2,6,1,4,5,1,3,5,0,4,0,1,6,1,0,3,1,0,22,3.451219512195122,2.4146341463414633,20,2.881720430107527,2.6774193548387095
6,3,0,2,1,0,3,2,0,2,1,1,5,3,0,4,7,0,6,2,0,1,2,0,4,1,0,3,0,0,6,2.573170731707317,2.597560975609756,29,2.8780487804878048,3.048780487804878
2,3,0,2,3,0,1,2,1,3,2,0,2,4,1,5,3,1,1,0,1,4,3,0,2,4,0,4,1,0,19,2.477272727272727,2.977272727272727,25,3.182926829268293,3.1707317073170733
3,2,0,3,0,0,1,2,0,2,1,0,1,3,0,0,4,1,3,2,0,2,6,1,3,1,1,3,6,1,18,2.6875,2.6979166666666665,22,2.475609756097561,2.9878048780487805
3,2,1,4,3,0,2,1,0,3,2,1,5,2,1,4,2,1,9,1,0,5,6,1,2,6,0,2,3,0,20,2.7325581395348837,2.7325581395348837,21,2.024390243902439,3.3902439024390243
2,4,0,1,6,0,2,1,0,1,3,0,3,4,1,4,2,1,3,2,0,1,4,1,3,5,1,4,3,0,1,2.975609756097561,2.231707317073171,10,3.034090909090909,2.9545454545454546
4,3,0,3,5,0,1,3,1,5,2,0,1,4,1,2,0,1,3,4,0,3,1,0,4,1,0,5,2,0,5,2.5238095238095237,3.3968253968253967,3,2.6,2.3333333333333335
5,4,0,4,1,0,2,1,0,2,3,1,7,1,1,2,1,1,3,4,0,2,3,0,4,0,0,4,3,1,12,2.7560975609756095,2.4146341463414633,9,2.8780487804878048,3.0121951219512195
4,1,0,3,1,0,2,1,1,0,3,1,2,1,1,3,2,0,3,5,0,3,2,1,5,4,0,2,1,0,15,2.6545454545454548,2.9272727272727272,2,2.888888888888889,3.037037037037037
2,3,0,4,2,1,2,3,0,4,5,0,4,3,0,1,3,0,2,3,0,3,5,0,3,4,1,0,0,1,14,2.686046511627907,2.9069767441860463,18,2.6341463414634148,2.951219512195122
2,4,0,1,4,0,4,3,0,4,3,0,4,3,0,3,4,0,1,3,0,1,4,1,2,1,0,0,4,0,1,2.6875,2.3333333333333335,17,2.532258064516129,2.4516129032258065
1,2,1,2,5,0,2,4,1,4,3,1,1,6,0,4,0,0,6,3,0,1,2,0,3,1,0,3,4,1,6,2.5795454545454546,2.8068181818181817,23,2.2195121951219514,2.9634146341463414
4,3,1,3,7,0,3,2,1,0,3,0,2,5,0,3,4,1,2,3,0,1,3,0,10,3,0,3,5,1,19,2.8536585365853657,2.926829268292683,17,3.193548387096774,2.89247311827957
5,2,0,1,5,0,0,3,0,3,1,1,5,3,0,4,3,0,4,1,1,1,5,0,5,2,1,3,2,1,4,2.8780487804878048,2.6707317073170733,8,2.6931818181818183,2.4318181818181817
0,2,1,4,2,0,6,0,1,4,3,1,1,0,0,0,1,1,3,1,0,5,2,0,5,3,1,4,0,0,6,2.8048780487804876,2.926829268292683,9,2.8780487804878048,3.0121951219512195
3,1,0,6,5,0,2,3,0,4,2,1,0,1,1,4,3,0,2,3,0,3,2,1,1,0,0,1,2,1,12,2.8780487804878048,2.6219512195121952,7,2.451219512195122,2.8902439024390243
4,3,0,1,5,0,1,5,0,2,3,0,0,4,1,3,2,0,2,3,1,3,1,0,2,1,0,1,6,0,13,2.792682926829268,2.3780487804878048,8,2.6179775280898876,2.539325842696629
2,4,1,4,3,0,3,2,1,3,0,0,3,4,0,2,4,0,4,5,1,3,4,0,4,3,1,2,3,0,3,2.6595744680851063,3.0851063829787235,26,2.451219512195122,2.5
4,2,0,4,3,0,1,4,0,1,4,0,3,1,0,1,2,1,2,3,1,3,2,0,1,0,1,3,1,1,23,2.6153846153846154,2.5961538461538463,26,2.5757575757575757,2.303030303030303
2,4,0,7,2,1,3,0,1,4,2,0,4,6,0,3,4,0,2,6,0,2,0,1,4,3,1,4,2,1,3,2.3333333333333335,2.6,2,2.888888888888889,3.037037037037037
2,5,0,1,2,0,3,5,0,1,3,1,2,1,0,0,3,1,5,1,0,3,1,0,1,4,1,3,5,1,8,2.7547169811320753,2.981132075471698,1,2.3333333333333335,2.6875
4,3,0,1,2,0,2,1,1,3,4,0,1,4,0,2,3,0,1,4,1,2,3,1,3,7,1,5,0,0,29,2.4791666666666665,2.5,23,2.5961538461538463,2.6153846153846154
3,0,1,3,1,1,2,3,0,3,5,0,2,3,1,0,1,1,3,1,0,2,5,0,2,1,1,3,2,0,5,3.021276595744681,3.3404255319148937,26,2.813953488372093,2.441860465116279
3,7,1,0,3,0,2,1,1,4,2,1,4,5,0,2,3,0,3,0,0,3,4,0,4,3,1,6,2,0,29,2.8863636363636362,2.9545454545454546,9,2.6951219512195124,3.548780487804878
1,3,1,2,4,0,1,2,1,1,4,0,5,2,0,2,3,1,4,1,1,3,4,0,2,4,0,1,2,0,22,2.9878048780487805,2.475609756097561,30,2.647727272727273,2.5795454545454546
5,3,0,3,5,1,2,3,0,1,2,0,4,2,0,1,5,0,3,2,1,1,2,1,1,8,1,4,3,0,12,2.8048780487804876,2.524390243902439,4,2.831460674157303,2.853932584269663
7,5,0,3,4,0,1,4,1,3,4,0,1,2,1,3,5,0,4,2,1,1,5,0,2,6,1,5,2,0,13,2.7195121951219514,2.5121951219512195,9,2.840909090909091,2.5795454545454546
1,10,0,1,4,0,2,4,0,3,4,0,2,1,0,0,5,0,3,7,0,4,2,1,2,7,0,1,3,0,17,2.4516129032258065,2.532258064516129,8,2.981132075471698,2.7547169811320753
0,6,0,4,1,0,3,6,0,2,1,0,3,6,0,3,2,0,1,2,0,2,5,0,0,0,1,0,0,1,3,2.425287356321839,2.7701149425287355,24,2.9431818181818183,2.9204545454545454
3,4,1,3,4,0,1,2,0,2,3,0,0,4,0,2,1,0,3,7,0,2,3,1,1,4,0,2,3,0,13,2.7195121951219514,2.5121951219512195,29,2.8780487804878048,3.048780487804878
5,2,0,2,5,0,0,2,0,4,1,1,2,3,0,0,4,0,6,3,1,1,4,0,5,3,1,1,2,1,3,2.364485981308411,2.635514018691589,8,2.686868686868687,2.525252525252525
1,2,1,0,3,0,1,2,1,4,5,1,5,6,0,2,1,1,4,5,0,4,2,0,0,3,0,0,0,1,53,3.1219512195121952,2.5365853658536586,12,2.7804878048780486,3.1219512195121952
3,2,0,1,0,0,5,6,0,3,2,0,3,2,0,2,3,0,2,3,1,2,4,0,1,6,1,3,6,0,6,2.1595744680851063,3.095744680851064,17,2.6206896551724137,2.8045977011494254
4,1,0,3,0,1,0,5,0,2,0,0,4,5,0,3,2,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2.6341463414634148,2.207317073170732,53,2.073170731707317,3.317073170731707
1,8,0,3,0,0,4,3,1,4,3,0,3,2,1,1,3,1,1,2,0,0,3,0,6,4,1,4,1,0,12,2.9634146341463414,2.597560975609756,10,2.817073170731707,3.2195121951219514
6,3,0,4,3,0,3,0,0,2,1,0,0,1,0,1,3,0,3,2,0,5,0,1,4,1,0,5,4,0,17,2.674157303370787,2.808988764044944,7,1.9634146341463414,3.341463414634146
2,5,0,5,3,0,2,8,0,1,4,0,5,3,0,2,1,1,2,5,0,1,5,0,2,5,0,5,2,0,25,3.1707317073170733,3.182926829268293,52,2.7790697674418605,2.627906976744186
5,1,1,1,4,0,4,2,1,3,2,0,2,1,0,3,0,1,1,4,1,2,3,0,1,2,1,4,2,0,25,2.7439024390243905,2.8658536585365852,29,2.9545454545454546,2.8863636363636362
3,4,0,3,0,1,5,1,1,1,3,0,4,2,1,2,3,0,5,7,0,3,4,0,3,5,1,3,4,0,19,2.3518518518518516,2.574074074074074,16,3.084507042253521,2.112676056338028
