game_id,season,date_time,game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,total,home_win,away_win
2016020472,20162017,2016-12-18,4,1,1,3,2,1,4,1,0,3,2,0,7,3,0,0.9126606183018092,0.911323244771694,23,29,3.1,3.2,3.8,1.6,7,5,9
2016030114,20162017,2017-04-18,0,4,0,6,3,1,1,4,0,5,3,1,1,2,1,0.9130611167499264,0.8951566529432085,3,8,2.4,3.2,2.9,1.9,3,3,7
2014020254,20142015,2014-11-16,2,1,0,1,6,0,1,0,1,2,3,1,0,3,0,0.9164476805052272,0.917259516998602,1,21,2.2,2.7,2.5,3.2,5,5,3
2013020508,20132014,2013-12-17,2,3,1,3,0,1,5,0,1,2,4,0,3,1,0,0.9042202143362577,0.9023513144917614,21,25,2.0,2.8,3.0,3.4,8,5,4
2013030156,20132014,2014-04-29,2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,0.9051794450150374,0.898380174612937,30,21,2.8,2.6,2.7,2.6,7,6,5
2011020153,20112012,2011-10-30,3,1,1,4,3,0,4,7,0,3,2,0,2,3,1,0.8958661530249513,0.9082245415927482,29,24,2.3,3.4,2.3,2.6,4,1,5
2016020876,20162017,2017-02-20,4,0,0,2,1,0,1,7,0,2,1,1,5,6,0,0.9107806248996554,0.926569957772793,21,14,1.8,3.1,3.0,2.7,5,3,4
2015020619,20152016,2016-01-10,2,3,0,5,4,0,3,5,0,2,4,1,2,1,0,0.9061891429567264,0.9045709984246696,28,10,2.7,3.2,3.6,2.4,7,4,6
2014020389,20142015,2014-12-06,2,1,0,4,2,0,5,1,1,1,2,0,2,0,0,0.9144483530823786,0.9136462324605531,16,8,3.7,2.1,2.5,2.5,7,8,5
2014020703,20142015,2015-01-28,5,2,0,2,1,0,4,3,0,1,2,0,3,4,1,0.9046132670179836,0.9142858029866396,13,17,2.7,3.4,3.4,2.5,9,4,8
2015020239,20152016,2015-11-13,5,3,0,2,5,0,1,5,0,2,5,0,5,2,0,0.8938992626045613,0.9170668992192468,25,52,3.5,2.8,2.5,3.3,9,7,4
2015020275,20152016,2015-11-19,4,1,0,5,2,0,6,3,0,1,0,0,2,3,0,0.9099291007734313,0.9136941274684982,52,23,2.1,3.7,3.0,3.2,5,3,3
2018021217,20182019,2019-03-31,1,4,0,3,4,0,3,4,1,1,2,0,4,3,0,0.9148781842967992,0.8992807343917413,53,30,1.9,2.7,1.7,3.0,4,3,3
2016020127,20162017,2016-10-30,4,2,0,2,3,1,4,3,1,3,4,1,3,4,0,0.9130611167499264,0.926569957772793,3,14,3.2,3.2,2.9,3.0,7,5,5
2011021190,20112012,2012-04-03,3,2,1,2,3,0,1,2,1,6,2,1,3,1,1,0.9144675104996942,0.9005745267354724,7,10,3.7,2.5,2.2,4.0,11,6,4
2015020713,20152016,2016-01-24,1,2,0,4,2,0,5,4,1,5,0,1,0,4,0,0.9113579363016608,0.8995021019921019,17,24,2.1,2.0,2.4,1.9,7,6,6
2015020174,20152016,2015-11-04,3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,0.9239382063473544,0.9182048300139929,3,15,2.8,1.9,3.4,2.3,7,6,8
2012020374,20122013,2013-03-11,1,5,0,2,1,1,3,9,0,2,4,0,1,3,0,0.9065624923914272,0.923878446197618,24,19,3.4,2.5,2.6,2.8,6,7,5
2014020202,20142015,2014-11-08,6,3,0,0,6,0,3,4,0,3,2,1,3,0,0,0.9046132670179836,0.9042842768733624,13,20,1.4,2.1,3.0,2.4,10,4,5
2013021134,20132014,2014-04-01,1,5,1,4,5,0,1,5,0,2,3,1,2,0,0,0.9316663441555956,0.898380174612937,29,21,2.2,2.2,3.1,3.2,5,5,6
2017021197,20172018,2018-03-30,3,2,1,6,2,0,1,3,0,2,1,0,1,4,0,0.9076557348817668,0.910943605412212,20,29,1.7,3.5,4.2,2.4,6,3,9
2011030234,20112012,2012-05-06,5,0,1,1,0,1,1,2,0,0,1,0,3,2,0,0.9051528409034574,0.8896660294268619,26,19,3.1,2.2,2.3,2.6,4,7,5
2013020338,20132014,2013-11-23,3,4,0,4,2,0,2,3,0,2,3,0,0,3,1,0.8846947679385518,0.8828847509222449,20,13,2.4,3.8,2.4,3.0,7,2,3
2012020197,20122013,2013-02-16,3,2,1,2,6,0,3,4,1,3,4,0,6,0,1,0.9162344156268456,0.9078318916880479,7,6,2.8,3.6,2.9,2.4,6,3,7
2014030223,20142015,2015-05-04,5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,0.9180500146204866,0.92168073990251,15,3,2.2,2.3,2.3,1.9,1,5,7
2013020751,20132014,2014-01-22,3,1,1,1,0,0,1,2,1,2,3,0,4,6,0,0.9316663441555956,0.8969040671570856,29,26,3.5,2.8,2.0,2.3,8,7,4
2013020739,20132014,2014-01-20,4,2,0,4,2,0,3,4,1,3,0,1,0,2,0,0.9329579823363976,0.8969040671570856,6,26,2.7,3.0,1.8,2.1,5,4,4
2011020690,20112012,2012-01-20,2,4,0,4,3,1,5,0,0,1,2,0,5,2,0,0.9126307901254914,0.8921331195829559,19,22,2.4,1.7,2.0,3.5,1,6,2
2016020774,20162017,2017-02-05,2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,0.9034911437261264,0.899675032253268,6,10,2.8,3.5,2.9,2.8,11,4,5
2013020287,20132014,2013-11-16,5,1,0,4,1,0,2,3,0,2,3,1,4,2,1,0.8906250954415298,0.9219915531894296,12,24,1.6,2.6,3.4,2.5,5,4,7
2018020637,20182019,2019-01-05,1,5,0,3,2,0,4,6,0,3,1,0,4,3,1,0.8907245641713366,0.8992807343917413,9,30,2.4,4.1,2.6,2.4,7,2,4
2013020431,20132014,2013-12-06,3,2,1,1,3,1,2,3,1,3,4,0,2,6,0,0.9078143068119828,0.898380174612937,22,21,2.7,2.6,2.6,2.5,10,5,6
2013020081,20132014,2013-10-14,2,6,0,2,1,0,3,2,0,3,1,1,3,2,0,0.9134835651671273,0.8969941832855238,7,30,1.7,2.9,2.1,2.9,3,2,3
2017020748,20172018,2018-01-26,2,6,0,4,3,1,3,2,0,4,2,0,0,4,1,0.9291246774084536,0.918554992282947,5,30,3.4,2.2,3.1,2.4,9,7,6
2016021146,20162017,2017-03-31,2,6,0,3,2,0,4,0,0,4,1,1,4,5,0,0.9083057879185724,0.899675032253268,18,10,3.1,2.2,3.3,2.6,4,7,7
2017020162,20172018,2017-10-29,1,2,0,1,8,0,4,1,1,4,1,1,2,5,1,0.9045955616650794,0.910943605412212,19,29,3.1,2.3,3.2,2.3,5,7,7
2015020781,20152016,2016-02-07,1,4,1,3,2,1,2,5,0,1,2,0,1,2,0,0.9086701159273038,0.9186879150508775,13,5,3.2,2.5,3.6,3.2,5,6,6
2013020910,20132014,2014-03-02,3,2,0,5,1,0,5,3,0,3,2,1,2,3,0,0.9224025860926406,0.9105578303205564,16,5,2.4,2.6,3.4,2.4,6,3,6
2013021142,20132014,2014-04-03,5,0,0,4,2,1,3,2,0,3,2,1,5,1,0,0.9122286255173754,0.926529657534624,24,22,3.6,3.1,2.2,3.9,5,6,3
2011020101,20112012,2011-10-22,1,0,1,3,1,0,1,3,0,2,5,0,4,2,1,0.9119802173331952,0.9072980039837518,5,1,2.6,2.2,2.4,2.8,5,5,5
2011021086,20112012,2012-03-20,1,4,1,2,5,1,5,1,1,2,3,0,1,5,0,0.9072041411097248,0.9154124923566684,30,23,1.8,3.9,2.4,3.0,2,2,4
2016020341,20162017,2016-11-30,3,1,0,3,2,0,4,1,1,5,3,0,3,6,0,0.9062806767797283,0.8992884428555972,28,53,2.5,1.6,2.0,2.6,3,6,4
2017020533,20172018,2017-12-22,5,2,1,0,4,1,1,2,1,2,4,0,5,2,0,0.9023289784612638,0.9066525762535136,14,9,4.0,2.2,2.2,3.5,7,8,3
2017020004,20172018,2017-10-05,4,2,1,1,2,0,8,2,0,1,0,1,5,4,0,0.9212480319174564,0.8876128166360876,28,4,2.5,1.9,3.1,2.0,8,5,6
2015020887,20152016,2016-02-22,5,4,1,3,2,1,0,1,0,2,5,0,1,6,0,0.9158220775179592,0.9191641362335,24,20,4.0,2.8,3.3,3.1,7,8,5
2018020900,20182019,2019-02-17,5,1,0,5,2,0,5,2,1,4,1,1,4,3,0,0.9245280522551736,0.8991046894745227,16,29,4.8,3.2,2.8,3.0,7,8,4
2017020485,20172018,2017-12-15,0,4,1,0,2,0,4,3,0,3,4,0,4,3,0,0.9054734714222238,0.9078621585004484,52,16,3.8,3.0,3.0,2.8,6,5,5
2018021160,20182019,2019-03-24,3,2,1,1,5,0,5,2,1,1,3,0,3,4,1,0.9256507606322308,0.8952684259619136,25,5,2.4,1.4,2.7,2.2,5,6,6
2018020162,20182019,2018-10-28,4,7,1,3,4,1,4,8,0,1,2,1,4,1,0,0.9245280522551736,0.9081482524185458,16,22,3.7,3.4,3.0,3.1,3,6,6
2016020148,20162017,2016-11-03,3,1,0,4,2,1,8,2,1,0,2,0,2,3,0,0.9130611167499264,0.9022412518068254,3,22,4.0,2.2,3.1,2.2,8,7,7
2013020799,20132014,2014-01-29,5,1,1,4,2,1,3,2,1,4,5,0,2,4,0,0.9134835651671273,0.9118731006754244,7,15,2.5,3.0,2.0,2.6,9,3,3
2015020232,20152016,2015-11-13,5,4,0,1,0,0,2,5,1,5,1,0,1,3,0,0.9206482674659874,0.9182048300139929,4,15,2.0,3.1,3.0,2.2,7,3,7
2013020517,20132014,2013-12-18,3,6,0,1,4,0,3,2,1,4,5,0,3,2,0,0.9106351479564118,0.9321588908711242,18,16,2.5,2.5,4.0,2.8,4,5,6
2017020405,20172018,2017-12-03,0,2,1,5,4,1,3,5,0,2,3,0,1,2,0,0.9183663809023968,0.9149393851340252,53,1,2.2,3.0,2.8,2.7,5,4,6
2015021223,20152016,2016-04-09,1,5,1,2,5,1,2,5,0,1,4,0,3,4,1,0.9055627678139788,0.9197946671616508,29,16,2.7,2.7,3.4,2.8,9,4,6
2013020834,20132014,2014-02-02,3,4,0,5,3,1,2,1,1,5,2,1,1,0,1,0.9388031334635164,0.9321588908711242,28,16,1.8,1.8,3.0,2.9,3,6,4
2016020452,20162017,2016-12-16,2,6,0,2,3,1,1,2,0,1,0,0,2,3,1,0.8986185164792659,0.9142779951988452,25,3,2.6,2.7,2.4,1.9,2,4,6
2012020003,20122013,2013-01-19,2,0,0,3,2,0,1,2,1,1,2,1,4,0,1,0.9319219387263404,0.9006264157440392,26,16,2.6,1.4,2.5,3.0,7,7,4
2016021073,20162017,2017-03-21,0,3,0,2,5,0,5,4,1,4,3,1,3,2,0,0.8986185164792659,0.9202419891891026,25,28,2.5,3.8,2.6,2.0,1,4,6
2015020058,20152016,2015-10-16,2,6,0,2,5,0,2,1,1,3,4,1,2,5,0,0.931411361445114,0.9120480501116276,1,28,1.9,3.5,3.0,2.1,3,1,6
2015020896,20152016,2016-02-24,0,3,1,5,2,0,3,2,1,6,5,1,1,4,0,0.9113579363016608,0.9195519622928934,17,29,2.8,3.0,2.7,2.7,3,4,6
2014020932,20142015,2015-03-01,5,6,0,4,3,0,2,6,0,1,4,1,4,0,0,0.921548817108314,0.9195783495616308,28,9,2.9,3.4,3.0,2.3,6,3,6
2011021020,20112012,2012-03-11,5,4,1,1,2,0,1,8,0,4,1,1,2,5,1,0.9126307901254914,0.9016642966135188,19,29,2.8,1.9,2.6,3.1,5,7,5
2012020265,20122013,2013-02-25,2,3,0,4,3,0,2,4,1,2,5,0,2,5,0,0.8992862863091609,0.9050090283931196,2,12,2.7,3.4,3.1,3.1,6,4,5
2015020948,20152016,2016-03-02,2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,0.9037381700296824,0.9186674512358091,30,21,3.4,2.7,2.5,3.3,9,5,5
2013020774,20132014,2014-01-25,2,4,0,4,3,0,1,3,1,2,3,1,3,4,1,0.9078143068119828,0.919121121676164,22,27,2.3,4.0,2.3,3.0,7,2,3
2012020491,20122013,2013-03-28,0,1,0,5,2,1,2,3,1,2,6,0,3,4,0,0.9167045072386188,0.90551381743215,28,24,2.6,3.6,2.7,2.3,4,3,6
2011020729,20112012,2012-01-25,4,1,1,2,3,0,5,4,1,2,3,1,2,5,0,0.9047159473419688,0.9191596256079716,16,18,3.3,3.0,3.2,1.8,4,5,8
2014020785,20142015,2015-02-08,7,4,0,4,2,0,1,3,1,3,2,1,0,3,0,0.9046132670179836,0.9046893457681244,13,18,2.5,3.7,2.8,3.1,5,3,5
2017020994,20172018,2018-03-03,3,4,1,5,3,0,2,3,0,2,1,0,1,7,0,0.9054734714222238,0.8987525799241199,52,17,4.1,3.0,2.4,2.4,7,6,5
2015020104,20152016,2015-10-24,1,2,0,0,1,0,2,4,0,2,1,1,0,5,0,0.8978544721032908,0.9182048300139929,22,15,2.5,2.8,2.9,2.3,11,4,6
2013020006,20132014,2013-10-03,3,2,1,4,5,0,0,3,1,2,6,1,2,3,0,0.9042202143362577,0.9219915531894296,21,24,2.7,3.1,3.0,2.4,7,4,5
2016021106,20162017,2017-03-25,2,5,1,2,0,1,5,1,1,2,3,0,1,5,0,0.9151413168062876,0.915021519426598,30,23,2.4,3.4,2.1,3.3,6,2,3
2011020907,20112012,2012-02-24,1,2,0,4,0,0,5,6,0,4,5,0,1,4,0,0.9047058204900356,0.9102869356421412,22,4,3.7,3.6,3.5,3.7,2,5,4
2015020162,20152016,2015-11-01,2,3,0,4,0,1,6,3,0,4,5,1,1,2,0,0.9057921902235642,0.9202488057603321,19,30,2.7,2.1,3.3,2.9,5,7,7
2013020665,20132014,2014-01-10,4,1,1,3,1,1,3,2,0,1,3,1,6,0,0,0.8846947679385518,0.8966973361383372,20,19,1.4,3.1,4.3,2.1,5,2,8
2016020488,20162017,2016-12-21,2,4,1,3,1,0,1,0,1,4,3,0,1,4,1,0.9151413168062876,0.9134396965739326,30,21,3.4,2.2,2.1,3.9,2,7,2
2018020516,20182019,2018-12-18,3,5,0,3,4,0,4,3,1,2,5,0,3,4,1,0.9256018536088564,0.8998445912127053,21,2,3.5,3.7,2.2,2.8,5,5,4
2016020571,20162017,2017-01-04,2,5,0,6,1,1,3,2,1,2,3,0,2,4,0,0.9062806767797283,0.9165121107459019,28,26,3.0,2.2,2.1,2.1,3,8,4
2018020500,20182019,2018-12-16,1,5,0,2,4,0,2,3,0,5,4,1,4,2,1,0.9159285578373298,0.8968041852337367,15,7,4.6,2.8,2.8,3.0,7,8,5
2012020481,20122013,2013-03-26,3,2,0,3,5,0,3,2,1,5,4,0,2,1,0,0.9163150726664296,0.8996184569494883,15,2,2.6,2.7,2.9,3.0,5,5,5
2015021228,20152016,2016-04-10,3,2,1,5,3,1,4,3,0,6,1,1,1,4,1,0.9124729625057204,0.8783592220623596,23,22,2.0,3.5,3.1,3.2,7,3,4
2018020424,20182019,2018-12-05,2,6,0,3,4,1,3,0,1,4,3,0,2,5,0,0.9176826791418838,0.907011399249088,54,15,3.8,2.4,4.1,2.7,8,7,8
2015020627,20152016,2016-01-11,4,7,0,4,2,0,4,2,0,4,2,1,2,1,0,0.9037381700296824,0.9111420772906028,30,1,2.4,2.4,1.8,2.1,3,5,4
2014020015,20142015,2014-10-10,4,5,1,3,5,0,4,0,1,6,1,0,3,1,0,0.8972416211448658,0.9042842768733624,22,20,2.5,3.4,2.6,3.1,7,4,5
2018020803,20182019,2019-02-03,2,6,0,5,3,0,1,4,0,3,4,1,1,3,1,0.9120808227094348,0.9081482524185458,8,22,2.5,2.0,3.4,3.7,7,6,4
2017030154,20172018,2018-04-19,1,4,1,2,3,1,1,6,1,1,5,1,2,4,0,0.8973221849368752,0.9071364922106412,21,18,2.9,3.2,3.7,3.0,5,3,7
2011020615,20112012,2012-01-10,5,2,0,0,5,0,1,3,0,4,6,0,4,1,0,0.9051528409034574,0.9097771201945836,26,15,1.9,1.4,2.7,2.1,7,6,6
2014030327,20142015,2015-05-31,3,1,1,5,6,1,2,1,1,1,4,0,2,1,0,0.921244362936416,0.8947965090866945,24,16,3.2,2.7,3.2,2.6,8,6,7
2014020124,20142015,2014-10-28,0,1,0,2,1,0,0,2,0,1,3,1,3,0,0,0.9379309046158192,0.9044604995284238,6,30,2.6,2.4,2.9,1.7,7,5,5
2017020512,20172018,2017-12-19,1,7,0,2,4,0,5,6,0,3,2,1,2,1,0,0.902121563638358,0.9002603658502097,1,24,2.8,2.8,2.6,2.9,8,5,4
2016021204,20162017,2017-04-07,3,0,0,4,1,0,1,3,0,4,3,0,3,0,0,0.9083551655837222,0.8989572246030405,26,20,2.3,2.1,2.8,2.7,5,5,5
2011020829,20112012,2012-02-13,3,4,0,2,3,0,5,6,0,2,3,0,2,3,1,0.901833103686568,0.9102869356421412,17,4,2.9,2.7,2.9,3.2,7,7,4
2016030233,20162017,2017-04-30,3,2,0,2,1,0,1,2,1,0,2,0,0,3,1,0.9083057879185724,0.9196060864357388,18,19,2.9,2.0,3.1,2.3,4,6,8
2018020352,20182019,2018-11-25,2,3,0,4,3,0,2,4,1,2,5,0,2,5,0,0.8932264657088962,0.8933434278687848,2,12,3.1,3.5,2.6,2.8,5,5,5
2011020962,20112012,2012-03-03,3,2,0,0,1,0,3,4,1,4,2,1,1,2,1,0.901833103686568,0.9192983756649868,17,30,3.0,2.2,1.9,3.1,6,7,3
2011030211,20112012,2012-04-28,3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,0.9115192860494312,0.9097771201945836,3,15,2.2,2.5,2.6,2.2,4,5,6
2013020356,20132014,2013-11-26,6,3,0,2,4,0,4,2,0,2,3,1,4,1,0,0.9175426709150144,0.9084120710322404,10,29,2.2,2.4,2.3,3.5,6,5,3
2014021122,20142015,2015-03-28,2,4,0,3,2,0,2,3,0,1,3,1,1,2,1,0.9254373360423064,0.8918002767151274,8,13,2.2,2.1,2.8,2.1,5,5,6
2018020348,20182019,2018-11-25,3,4,0,3,2,0,1,4,1,2,4,0,4,5,0,0.921073903621872,0.906433261558742,10,4,3.5,2.3,3.4,2.8,6,7,5
2017020794,20172018,2018-02-04,2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,0.907454838446186,0.9111736488977265,6,10,3.4,2.4,3.0,2.2,5,7,5
2015020894,20152016,2016-02-24,1,5,0,3,2,1,1,2,1,1,8,1,4,3,0,0.9203644862568128,0.8937233873133418,12,4,3.0,2.5,3.1,2.9,4,5,4
2017020882,20172018,2018-02-16,4,2,0,3,2,0,4,1,1,3,4,1,2,5,0,0.921697618690292,0.9160320736930831,9,7,2.5,3.4,3.2,2.5,5,4,5
2015020801,20152016,2016-02-10,1,4,0,6,3,0,1,4,0,3,1,1,2,3,1,0.9148592390726006,0.9182048300139929,18,15,2.9,2.2,3.7,2.6,8,6,7
2011020548,20112012,2011-12-30,2,1,0,3,0,1,2,3,0,1,2,1,4,2,0,0.9216716764099712,0.9016642966135188,25,29,3.0,3.4,2.5,3.5,5,5,2
2011020648,20112012,2012-01-14,3,4,1,3,2,0,0,3,0,0,5,0,4,2,1,0.9216716764099712,0.8937428131056742,25,21,3.4,3.4,2.3,2.3,3,5,6
2017020343,20172018,2017-11-25,1,3,1,1,2,0,0,3,0,6,4,1,4,1,0,0.9157629041660358,0.9111736488977265,12,10,3.0,2.9,3.1,2.5,9,5,6
2014020575,20142015,2015-01-04,4,1,0,2,4,1,5,4,0,1,2,0,1,5,0,0.921548817108314,0.9128425556352872,28,19,2.4,1.9,3.1,3.2,9,6,4
2012030416,20122013,2013-06-25,4,6,0,3,2,0,4,2,0,3,2,0,3,0,1,0.9242517046459604,0.9006264157440392,6,16,2.8,1.7,2.8,2.4,5,7,7
2015020138,20152016,2015-10-29,4,6,1,1,2,0,1,3,1,2,1,1,4,2,0,0.9206482674659874,0.9111420772906028,4,1,2.1,2.8,2.3,2.9,5,4,4
2013020802,20132014,2014-01-29,3,5,0,6,4,0,0,3,0,5,1,0,1,3,0,0.8973289253042256,0.8825776233708303,52,18,3.4,2.9,2.7,3.2,7,6,4
2012020510,20122013,2013-03-31,3,2,0,4,2,0,2,5,0,4,3,1,0,4,1,0.9089674129005691,0.9220226323161528,30,26,3.9,2.6,2.9,2.3,7,8,6
2018020681,20182019,2019-01-11,3,4,0,2,5,0,5,3,0,2,5,0,4,5,0,0.9176826791418838,0.9121978399167026,54,28,3.3,1.9,4.4,3.5,5,8,6
2011020649,20112012,2012-01-15,4,2,0,1,2,1,0,7,0,4,2,0,4,3,0,0.9088029681197868,0.9249928335305864,10,3,3.5,2.6,2.7,1.8,3,6,8
2016020151,20162017,2016-11-03,1,4,0,3,4,1,2,5,0,6,1,1,6,3,0,0.9192448990071996,0.9194916324780824,14,6,3.3,3.0,2.1,3.0,7,6,5
2017020021,20172018,2017-10-07,2,1,0,5,2,1,4,3,0,5,1,1,2,1,0,0.9291246774084536,0.9071364922106412,5,18,2.8,3.2,2.7,3.0,4,5,4
2016020403,20162017,2016-12-09,1,2,0,2,4,0,4,1,0,1,7,0,2,5,0,0.9067779225939344,0.8989572246030405,53,20,1.8,2.9,2.9,2.0,3,3,7
2011020928,20112012,2012-02-26,3,4,1,6,4,0,6,0,0,4,1,1,5,1,0,0.9086241786756394,0.9040595750183876,9,2,3.3,2.5,1.9,2.9,7,5,5
2011020001,20112012,2011-10-06,1,2,1,3,0,0,2,1,0,6,0,0,6,5,0,0.936409593169266,0.9102869356421412,6,4,3.1,1.4,2.9,3.7,3,6,4
2018020469,20182019,2018-12-12,2,3,0,1,4,1,2,3,1,3,7,1,5,0,0,0.9220901684856184,0.9118225012400786,29,23,3.5,3.7,2.8,3.1,5,5,3
2015020969,20152016,2016-03-05,2,6,0,2,1,0,3,2,0,3,1,1,3,2,0,0.9175745600251272,0.9202488057603321,7,30,2.8,2.0,3.7,2.3,5,5,7
2012020283,20122013,2013-02-27,5,4,1,4,0,1,4,2,0,0,3,0,3,4,0,0.9167045072386188,0.9081889766813686,28,21,1.2,2.7,2.6,3.2,5,1,4
2018020159,20182019,2018-10-28,4,2,1,5,4,0,4,3,0,3,4,0,3,2,1,0.9194222514676146,0.9128444565350728,26,3,1.8,3.6,2.5,3.4,7,2,3
2012020567,20122013,2013-04-07,3,2,1,5,2,0,4,1,0,2,0,0,3,4,1,0.9242869804328264,0.9081889766813686,27,21,2.4,2.7,2.0,3.3,4,3,2
2018020376,20182019,2018-11-28,1,2,1,2,3,1,3,2,0,1,0,1,3,1,1,0.8985467268973558,0.9266124864370944,23,26,2.8,4.1,2.3,2.9,3,2,4
2017020886,20172018,2018-02-16,1,3,0,6,5,0,1,2,0,4,1,1,1,2,1,0.9221626793280868,0.9002603658502097,16,24,2.1,3.4,3.0,3.1,5,2,5
2013020013,20132014,2013-10-04,3,4,0,3,4,0,1,2,0,2,3,1,0,0,1,0.9142662977237552,0.91737255798405,27,3,2.0,2.7,2.5,2.4,5,4,5
2017021124,20172018,2018-03-20,2,3,0,2,1,1,7,4,0,5,3,0,7,1,1,0.9157629041660358,0.9107419983765438,12,22,3.0,3.6,2.4,2.7,10,4,4
2011020636,20112012,2012-01-13,1,3,1,0,2,0,2,3,0,3,2,1,3,0,0,0.9126307901254914,0.9154124923566684,19,23,2.8,2.0,3.0,2.6,5,6,6
2016020617,20162017,2017-01-11,4,1,1,2,1,0,2,1,1,2,3,1,3,2,1,0.9319482607372368,0.9126440104067316,16,17,2.6,2.5,2.9,3.4,7,5,4
2011020123,20112012,2011-10-27,5,2,1,9,1,0,5,6,1,2,6,0,2,3,0,0.9001840126935103,0.8937428131056742,20,21,2.5,2.5,3.2,2.6,6,4,7
2012020622,20122013,2013-04-14,1,3,0,3,4,1,7,3,0,0,3,0,1,2,1,0.9162344156268456,0.8890140517879039,7,14,2.2,2.7,3.1,3.3,4,4,4
2013020970,20132014,2014-03-10,3,6,0,4,3,0,3,0,0,8,3,1,0,0,1,0.9071230629166754,0.919121121676164,14,27,2.3,3.1,2.1,2.2,7,3,4
2018020984,20182019,2019-03-01,4,1,1,4,3,0,5,2,1,1,6,0,4,5,0,0.9088864771546132,0.9233955244739276,6,14,3.7,2.4,4.5,1.9,5,8,10
2011030152,20112012,2012-04-14,1,2,1,2,3,1,3,2,0,1,0,1,3,1,1,0.9277973293509124,0.9208148348144086,23,26,2.7,1.8,2.6,2.1,6,8,5
2011020434,20112012,2011-12-12,3,5,0,1,2,0,2,5,0,0,1,0,5,4,0,0.9047159473419688,0.9054592163268772,16,28,2.9,3.7,2.4,2.0,5,5,5
2012030242,20122013,2013-05-17,4,0,0,5,2,1,1,6,0,2,3,0,3,2,1,0.9319219387263404,0.9099979107322916,26,28,1.9,1.7,3.0,2.2,7,6,6
2015020366,20152016,2015-12-02,1,4,0,7,4,1,2,3,0,4,3,0,2,3,1,0.9037397079787902,0.9016977432767059,20,25,2.4,3.0,3.5,2.4,7,4,8
2017020969,20172018,2018-02-28,3,2,0,2,3,0,0,3,1,2,1,0,4,0,0,0.907454838446186,0.8878970796628997,6,12,3.1,2.9,2.2,3.0,7,6,3
2015020420,20152016,2015-12-10,3,4,0,5,3,0,1,2,0,0,4,1,0,1,0,0.9124729625057204,0.9269185347698828,23,3,2.2,3.1,2.3,2.6,3,3,4
2012020700,20122013,2013-04-26,2,5,0,0,3,0,4,0,1,3,7,0,1,5,1,0.914600065008496,0.9136837158948432,52,8,3.5,3.0,2.7,3.4,6,6,4
2015020056,20152016,2015-10-16,0,1,0,0,5,1,2,1,1,2,5,1,2,7,0,0.8978544721032908,0.9160561037206812,22,19,2.0,3.8,2.7,2.6,6,2,5
2012020472,20122013,2013-03-25,2,1,0,8,0,1,2,3,0,6,4,0,4,2,0,0.9242517046459604,0.893978815105765,6,10,2.6,1.8,3.3,3.7,5,6,4
2018021150,20182019,2019-03-23,2,0,0,4,5,0,5,3,1,3,2,1,3,2,0,0.9061628653803788,0.9012681171365164,1,53,1.8,3.6,2.5,2.6,3,2,5
2014021015,20142015,2015-03-13,3,2,1,4,2,1,4,3,1,0,3,0,1,4,0,0.9156003332317272,0.9036901109517748,29,22,2.3,3.5,2.1,3.7,9,3,2
2015020630,20152016,2016-01-12,3,0,0,3,2,0,1,2,1,1,0,0,3,6,0,0.9239382063473544,0.9044756014823342,3,6,3.1,3.7,2.7,2.8,3,4,4
2016020240,20162017,2016-11-16,4,1,1,3,2,1,2,1,0,3,1,0,3,4,0,0.9107806248996554,0.9165121107459019,21,26,1.3,3.0,2.2,2.1,5,3,4
2012020543,20122013,2013-04-04,4,1,1,6,1,0,4,1,0,3,0,1,5,1,0,0.9242517046459604,0.9072327404008952,6,1,2.4,2.3,2.4,2.5,1,5,3
2016020878,20162017,2017-02-20,2,1,1,2,4,0,2,1,0,1,4,0,3,4,0,0.9241089175725934,0.9165121107459019,24,26,2.3,2.8,2.6,2.4,1,4,6
2017030317,20172018,2018-05-24,3,0,1,5,6,0,1,0,0,4,3,1,5,4,0,0.9023289784612638,0.9094217473069596,14,15,3.0,2.6,3.2,2.5,4,7,6
2011021146,20112012,2012-03-28,2,3,1,1,2,1,2,1,0,2,0,1,3,0,0,0.9126307901254914,0.9191596256079716,19,18,2.7,1.6,3.1,2.8,3,6,6
2015020750,20152016,2016-02-03,3,2,0,2,1,0,1,2,1,0,2,0,0,3,1,0.9148592390726006,0.9160561037206812,18,19,2.5,2.5,2.6,2.5,1,5,5
2017021168,20172018,2018-03-26,3,2,1,2,1,0,2,6,0,1,3,0,4,2,0,0.9101882077208208,0.9160320736930831,10,7,3.9,3.1,2.0,3.7,5,6,3
2015020262,20152016,2015-11-17,5,1,0,4,1,0,2,3,0,2,3,1,4,2,1,0.9203644862568128,0.8995021019921019,12,24,2.2,2.9,2.3,2.5,5,4,4
