,game_id,season,time,home_scored,home_conceded,home_win,home_percentage,home_id,away_scored,away_conceded,away_win,away_percentage,away_id
2398,2012020431,20122013,2013-03-19 23:00:00+00:00,33,26,6,93.02325581395348,12,21,40,3,97.05882352941177,13
949,2012020432,20122013,2013-03-19 23:00:00+00:00,25,19,6,91.42857142857143,29,22,40,1,87.09677419354838,18
2134,2012020433,20122013,2013-03-19 23:30:00+00:00,32,25,6,85.71428571428571,8,22,29,3,94.11764705882352,7
2270,2012020434,20122013,2013-03-19 23:30:00+00:00,36,22,8,96.55172413793103,5,25,33,4,94.44444444444444,15
1601,2012020435,20122013,2013-03-20 00:00:00+00:00,26,25,5,96.42857142857143,52,29,22,6,91.66666666666666,6
2559,2012020436,20122013,2013-03-20 02:00:00+00:00,32,31,4,94.11764705882352,23,31,32,5,84.21052631578947,19
2015,2012020437,20122013,2013-03-20 02:30:00+00:00,42,19,9,95.23809523809523,26,14,25,3,89.65517241379311,27
2178,2012020438,20122013,2013-03-20 23:00:00+00:00,32,31,5,92.85714285714286,10,31,36,4,84.61538461538461,14
788,2012020439,20122013,2013-03-20 23:30:00+00:00,30,23,5,78.94736842105263,17,24,24,5,94.73684210526315,30
2218,2012020440,20122013,2013-03-21 01:30:00+00:00,29,34,5,90.625,21,34,32,6,88.23529411764706,25
997,2012020441,20122013,2013-03-21 01:30:00+00:00,25,28,4,91.17647058823529,22,18,33,2,88.88888888888889,28
2257,2012020442,20122013,2013-03-21 02:00:00+00:00,39,18,10,91.66666666666666,24,34,18,8,88.0,16
1293,2012020443,20122013,2013-03-21 23:00:00+00:00,27,31,4,88.23529411764706,7,30,27,5,88.88888888888889,10
2046,2012020444,20122013,2013-03-21 23:00:00+00:00,30,35,4,82.75862068965517,2,32,22,8,92.5925925925926,8
1282,2012020445,20122013,2013-03-21 23:00:00+00:00,29,22,6,91.30434782608695,3,23,36,4,97.77777777777777,13
1948,2012020446,20122013,2013-03-21 23:00:00+00:00,33,30,5,81.81818181818183,12,21,32,3,94.44444444444444,1
1678,2012020447,20122013,2013-03-21 23:30:00+00:00,25,17,7,93.10344827586206,9,27,24,5,96.42857142857143,6
1461,2012020448,20122013,2013-03-22 00:00:00+00:00,24,22,5,84.0,52,24,32,4,100.0,15
1631,2012020449,20122013,2013-03-22 00:00:00+00:00,25,16,6,86.36363636363636,18,24,36,3,78.26086956521739,20
1861,2012020451,20122013,2013-03-22 02:30:00+00:00,41,20,9,90.47619047619048,26,36,34,6,100.0,25
2180,2012020452,20122013,2013-03-22 23:00:00+00:00,27,39,3,87.5,2,37,34,7,94.28571428571428,5
2411,2012020453,20122013,2013-03-22 23:00:00+00:00,28,19,7,96.0,29,23,40,2,82.14285714285714,20
1868,2012020454,20122013,2013-03-22 23:00:00+00:00,21,24,4,75.0,52,26,27,5,96.7741935483871,15
2269,2012020455,20122013,2013-03-23 02:00:00+00:00,36,16,10,78.26086956521739,24,25,27,4,97.05882352941177,17
2054,2012020456,20122013,2013-03-23 18:00:00+00:00,22,16,6,90.625,9,31,36,4,87.09677419354838,14
2255,2012020457,20122013,2013-03-23 18:00:00+00:00,28,23,7,100.0,30,21,32,3,91.66666666666666,28
1877,2012020458,20122013,2013-03-23 20:00:00+00:00,36,20,8,92.3076923076923,26,25,29,5,100.0,23
2067,2012020459,20122013,2013-03-23 23:00:00+00:00,35,29,6,93.93939393939394,10,27,21,6,76.92307692307693,6
2536,2012020460,20122013,2013-03-23 23:00:00+00:00,28,27,5,88.88888888888889,8,22,29,3,97.43589743589743,7
754,2012020461,20122013,2013-03-23 23:00:00+00:00,26,29,4,94.44444444444444,1,22,34,4,92.0,13
1110,2012020462,20122013,2013-03-24 00:00:00+00:00,27,19,6,91.30434782608695,18,18,25,3,82.6086956521739,29
1541,2012020463,20122013,2013-03-24 00:00:00+00:00,23,33,4,94.28571428571428,25,27,35,2,83.87096774193549,21
1730,2012020464,20122013,2013-03-24 02:00:00+00:00,24,31,3,88.0,22,29,34,4,100.0,19
1870,2012020465,20122013,2013-03-24 21:00:00+00:00,29,36,3,100.0,2,21,33,4,97.14285714285714,13
1791,2012020466,20122013,2013-03-24 23:30:00+00:00,37,20,9,96.42857142857143,5,28,37,3,94.28571428571428,4
2035,2012020467,20122013,2013-03-24 23:00:00+00:00,25,24,5,91.66666666666666,3,26,23,5,93.75,15
1181,2012020468,20122013,2013-03-25 00:00:00+00:00,20,27,4,92.0,52,33,36,4,87.5,14
1241,2012020469,20122013,2013-03-25 00:00:00+00:00,33,34,6,90.0,21,23,27,5,92.85714285714286,23
1741,2012020470,20122013,2013-03-25 00:00:00+00:00,38,27,7,94.73684210526315,20,29,29,5,82.35294117647058,19
1190,2012020471,20122013,2013-03-25 00:00:00+00:00,35,20,9,90.47619047619048,24,28,24,5,97.05882352941177,17
2026,2012020472,20122013,2013-03-25 23:00:00+00:00,32,23,7,92.0,6,31,30,4,93.10344827586206,10
2308,2012020473,20122013,2013-03-25 23:30:00+00:00,25,16,7,94.11764705882352,9,22,33,3,85.71428571428571,1
2145,2012020474,20122013,2013-03-26 00:00:00+00:00,34,23,9,86.11111111111111,16,27,30,4,84.0,26
1298,2012020475,20122013,2013-03-26 00:00:00+00:00,32,18,7,92.3076923076923,18,27,31,4,88.46153846153845,22
769,2012020476,20122013,2013-03-26 00:30:00+00:00,25,34,4,85.36585365853658,25,27,23,6,84.61538461538461,30
1596,2012020478,20122013,2013-03-26 02:00:00+00:00,33,20,8,89.47368421052632,24,19,33,2,88.88888888888889,28
2246,2012020479,20122013,2013-03-26 23:00:00+00:00,33,29,6,95.23809523809523,10,18,34,3,90.32258064516128,13
1043,2012020480,20122013,2013-03-26 23:00:00+00:00,35,19,9,100.0,5,36,24,8,96.0,8
1019,2012020481,20122013,2013-03-26 23:00:00+00:00,34,22,6,90.32258064516128,15,30,27,7,90.9090909090909,2
2617,2012020482,20122013,2013-03-26 23:00:00+00:00,31,33,4,88.57142857142857,12,29,31,6,97.43589743589743,52
2110,2012020483,20122013,2013-03-26 23:30:00+00:00,30,28,6,83.87096774193549,4,18,25,4,94.11764705882352,3
1529,2012020484,20122013,2013-03-26 23:30:00+00:00,25,27,3,92.85714285714286,14,24,28,4,92.0,7
1575,2012020485,20122013,2013-03-27 00:00:00+00:00,23,26,5,84.21052631578947,19,26,33,3,100.0,22
1676,2012020486,20122013,2013-03-27 00:30:00+00:00,34,27,8,100.0,16,20,42,1,94.28571428571428,20
2482,2012020487,20122013,2013-03-27 02:00:00+00:00,30,32,4,100.0,23,17,28,2,100.0,29
1960,2012020488,20122013,2013-03-27 23:30:00+00:00,33,24,7,82.14285714285714,6,33,24,7,87.8048780487805,8
771,2012020489,20122013,2013-03-28 01:00:00+00:00,27,21,7,88.88888888888889,30,15,28,2,89.1891891891892,27
1837,2012020490,20122013,2013-03-28 02:00:00+00:00,40,27,8,90.0,20,23,37,1,85.18518518518519,21
988,2012020491,20122013,2013-03-28 02:00:00+00:00,23,24,5,100.0,28,28,23,7,86.20689655172413,24
1135,2012020492,20122013,2013-03-28 23:00:00+00:00,33,31,6,86.36363636363636,10,26,26,5,88.23529411764706,12
2455,2012020493,20122013,2013-03-28 23:00:00+00:00,30,30,6,91.66666666666666,4,29,28,7,91.66666666666666,2
1788,2012020494,20122013,2013-03-28 23:00:00+00:00,31,13,10,100.0,5,29,29,6,90.69767441860465,52
847,2012020495,20122013,2013-03-28 23:30:00+00:00,28,17,8,100.0,9,22,24,5,92.85714285714286,3
873,2012020496,20122013,2013-03-28 23:30:00+00:00,25,34,2,90.0,13,24,27,4,90.0,7
2040,2012020497,20122013,2013-03-29 00:00:00+00:00,22,24,5,92.3076923076923,19,28,27,5,90.9090909090909,26
2376,2012020498,20122013,2013-03-29 00:00:00+00:00,34,20,7,75.86206896551724,18,15,30,1,89.47368421052632,27
1126,2012020499,20122013,2013-03-29 01:30:00+00:00,22,31,3,86.66666666666667,22,17,25,2,79.16666666666666,29
952,2012020500,20122013,2013-03-29 02:00:00+00:00,29,31,4,96.96969696969697,23,22,38,0,88.88888888888889,21
2417,2012020501,20122013,2013-03-29 02:30:00+00:00,24,22,5,100.0,28,25,24,5,91.66666666666666,17
2382,2012020502,20122013,2013-03-29 23:30:00+00:00,24,24,4,84.0,14,21,35,2,84.0,1
1566,2012020503,20122013,2013-03-30 00:30:00+00:00,33,25,8,91.66666666666666,16,25,27,6,96.15384615384616,24
1070,2012020504,20122013,2013-03-30 00:30:00+00:00,26,37,4,90.9090909090909,25,32,26,6,84.84848484848484,30
1938,2012020505,20122013,2013-03-30 01:00:00+00:00,37,26,8,79.16666666666666,20,19,28,2,87.87878787878788,29
1975,2012020506,20122013,2013-03-30 17:00:00+00:00,29,31,5,97.05882352941177,4,26,22,5,90.47619047619048,6
1445,2012020507,20122013,2013-03-30 17:00:00+00:00,32,12,10,100.0,5,28,27,7,92.5925925925926,2
2369,2012020508,20122013,2013-03-30 19:00:00+00:00,21,26,5,89.28571428571429,52,26,28,5,97.14285714285714,12
1647,2012020509,20122013,2013-03-30 19:00:00+00:00,33,34,6,100.0,21,24,42,1,95.83333333333334,18
713,2012020510,20122013,2013-03-31 00:00:00+00:00,30,20,8,90.32258064516128,30,28,27,5,89.28571428571429,26
716,2012020511,20122013,2013-03-30 23:00:00+00:00,29,31,5,92.10526315789474,7,25,22,5,86.95652173913044,15
937,2012020512,20122013,2013-03-30 23:00:00+00:00,27,28,4,100.0,8,18,24,4,88.46153846153845,3
2494,2012020513,20122013,2013-03-30 23:00:00+00:00,29,17,8,82.6086956521739,9,27,33,3,100.0,10
2194,2012020514,20122013,2013-03-30 23:30:00+00:00,30,35,3,92.3076923076923,13,24,35,2,90.0,1
1889,2012020515,20122013,2013-03-31 02:00:00+00:00,26,32,4,100.0,22,22,28,5,83.33333333333334,23
2510,2012020516,20122013,2013-03-31 02:30:00+00:00,23,20,5,93.10344827586206,28,22,31,2,94.11764705882352,27
2303,2012020517,20122013,2013-03-31 16:30:00+00:00,29,25,4,73.07692307692307,17,35,20,8,97.05882352941177,16
1357,2012020518,20122013,2013-03-31 22:00:00+00:00,27,18,7,96.66666666666667,29,26,25,7,88.88888888888889,24
2232,2012020519,20122013,2013-03-31 23:30:00+00:00,27,31,4,93.54838709677419,7,23,23,4,100.0,6
2578,2012020520,20122013,2013-03-31 22:00:00+00:00,28,36,5,92.5,25,31,28,5,86.66666666666667,26
827,2012020521,20122013,2013-03-31 22:00:00+00:00,30,27,6,86.20689655172413,4,28,23,6,85.29411764705883,15
1764,2012020522,20122013,2013-04-01 23:00:00+00:00,26,26,5,85.71428571428571,1,27,25,7,96.0,2
2443,2012020523,20122013,2013-04-01 23:00:00+00:00,24,23,5,92.85714285714286,3,26,28,6,88.57142857142857,52
947,2012020524,20122013,2013-04-01 23:30:00+00:00,29,26,5,94.73684210526315,8,23,25,5,89.28571428571429,12
728,2012020525,20122013,2013-04-01 23:30:00+00:00,27,28,4,91.66666666666666,17,19,36,0,85.0,21
1947,2012020526,20122013,2013-04-02 00:00:00+00:00,32,22,8,83.33333333333334,30,27,29,4,96.0,19
1312,2012020527,20122013,2013-04-02 00:30:00+00:00,30,24,7,92.5925925925926,16,19,37,1,95.0,18
1273,2012020528,20122013,2013-04-02 00:30:00+00:00,27,38,4,89.65517241379311,25,21,22,6,100.0,24
2517,2012020529,20122013,2013-04-02 01:30:00+00:00,29,28,5,97.05882352941177,22,19,39,1,80.0,20
1295,2012020530,20122013,2013-04-02 02:30:00+00:00,25,20,6,92.0,28,19,28,5,91.42857142857143,23
2289,2012020531,20122013,2013-04-02 23:00:00+00:00,34,23,7,95.74468085106383,6,25,28,4,94.0,9
2001,2012020532,20122013,2013-04-02 23:00:00+00:00,30,32,4,92.0,2,24,30,5,89.47368421052632,52
2317,2012020533,20122013,2013-04-02 23:00:00+00:00,29,33,4,73.68421052631578,12,31,24,6,91.17647058823529,15
1721,2012020534,20122013,2013-04-02 23:30:00+00:00,29,9,10,86.20689655172413,5,26,31,3,95.0,7
2033,2012020535,20122013,2013-04-02 23:30:00+00:00,26,24,5,92.0,14,20,32,3,95.1219512195122,13
2157,2012020536,20122013,2013-04-03 00:00:00+00:00,35,27,6,96.15384615384616,18,20,35,0,94.5945945945946,21
969,2012020538,20122013,2013-04-03 23:30:00+00:00,26,24,5,96.29629629629629,3,37,34,7,84.61538461538461,5
971,2012020539,20122013,2013-04-03 23:30:00+00:00,30,28,6,82.35294117647058,4,38,27,8,87.87878787878788,8
2525,2012020540,20122013,2013-04-04 02:00:00+00:00,39,27,8,79.48717948717949,20,27,30,4,90.47619047619048,22
2357,2012020541,20122013,2013-04-04 02:00:00+00:00,32,22,7,92.0,24,37,30,7,84.61538461538461,25
2501,2012020542,20122013,2013-04-04 02:30:00+00:00,25,17,7,93.93939393939394,28,34,29,6,87.87878787878788,30
2509,2012020543,20122013,2013-04-04 23:00:00+00:00,34,21,8,100.0,6,23,36,1,96.15384615384616,1
1608,2012020544,20122013,2013-04-04 23:00:00+00:00,36,33,6,86.66666666666667,10,27,34,3,89.28571428571429,4
1268,2012020545,20122013,2013-04-04 23:00:00+00:00,34,22,6,97.22222222222221,15,26,23,7,95.45454545454545,2
816,2012020546,20122013,2013-04-04 23:00:00+00:00,30,33,4,83.33333333333334,12,29,34,3,100.0,14
2066,2012020547,20122013,2013-04-04 23:30:00+00:00,33,21,6,97.05882352941177,8,22,32,4,83.33333333333334,52
1029,2012020548,20122013,2013-04-05 00:00:00+00:00,36,25,7,92.10526315789474,18,24,30,3,97.43589743589743,29
2075,2012020549,20122013,2013-04-05 00:30:00+00:00,31,25,7,86.36363636363636,16,26,28,4,91.66666666666666,19
1577,2012020550,20122013,2013-04-05 02:30:00+00:00,30,28,5,100.0,23,30,31,4,85.71428571428571,22
817,2012020552,20122013,2013-04-05 02:30:00+00:00,34,20,7,100.0,26,33,32,5,78.57142857142857,30
1645,2012020553,20122013,2013-04-05 23:00:00+00:00,26,30,4,94.5945945945946,7,27,28,4,86.66666666666667,9
2051,2012020554,20122013,2013-04-05 23:00:00+00:00,26,10,9,97.14285714285714,5,16,24,4,96.29629629629629,3
2198,2012020555,20122013,2013-04-06 00:00:00+00:00,19,22,5,96.29629629629629,19,25,28,4,88.88888888888889,29
2166,2012020556,20122013,2013-04-06 01:00:00+00:00,28,29,6,90.32258064516128,21,23,23,5,94.28571428571428,17
1089,2012020557,20122013,2013-04-06 02:00:00+00:00,32,23,7,88.0,24,36,33,6,96.42857142857143,25
1804,2012020558,20122013,2013-04-06 02:30:00+00:00,29,18,8,95.83333333333334,28,16,40,0,95.1219512195122,20
2640,2012020559,20122013,2013-04-06 19:00:00+00:00,21,26,5,96.7741935483871,52,29,35,3,84.0,4
930,2012020560,20122013,2013-04-06 19:00:00+00:00,33,25,6,96.66666666666667,18,39,19,8,100.0,16
2236,2012020561,20122013,2013-04-06 20:00:00+00:00,32,19,7,95.83333333333334,26,28,31,4,92.10526315789474,22
1325,2012020562,20122013,2013-04-06 23:00:00+00:00,33,21,6,96.29629629629629,8,21,22,4,93.10344827586206,6
1862,2012020563,20122013,2013-04-06 23:00:00+00:00,22,26,4,88.88888888888889,1,30,30,4,96.42857142857143,10
1174,2012020564,20122013,2013-04-06 23:00:00+00:00,34,30,5,90.47619047619048,2,29,32,3,88.88888888888889,14
1509,2012020565,20122013,2013-04-06 23:00:00+00:00,26,37,3,92.10526315789474,12,17,23,4,97.95918367346938,3
2598,2012020566,20122013,2013-04-06 23:30:00+00:00,32,33,4,87.09677419354838,13,33,27,6,90.0,15
1418,2012020568,20122013,2013-04-07 02:00:00+00:00,31,24,6,94.73684210526315,23,16,40,0,80.95238095238095,20
2518,2012020569,20122013,2013-04-07 16:30:00+00:00,28,25,5,96.0,17,26,28,4,100.0,19
2654,2012020570,20122013,2013-04-07 20:00:00+00:00,28,17,8,88.23529411764706,28,36,32,6,88.88888888888889,25
1245,2012020571,20122013,2013-04-07 22:00:00+00:00,29,33,3,97.5609756097561,13,27,31,3,88.23529411764706,9
2399,2012020572,20122013,2013-04-07 22:00:00+00:00,25,14,8,87.5,29,32,32,5,100.0,30
1331,2012020573,20122013,2013-04-07 23:00:00+00:00,31,23,6,93.33333333333333,15,28,31,3,91.8918918918919,14
1793,2012020574,20122013,2013-04-07 23:00:00+00:00,33,29,6,86.36363636363636,16,21,36,1,89.74358974358975,18
2182,2012020575,20122013,2013-04-07 23:30:00+00:00,26,30,4,94.87179487179486,7,22,32,1,92.3076923076923,1
2346,2012020576,20122013,2013-04-08 01:00:00+00:00,30,24,6,92.10526315789474,24,32,27,6,86.36363636363636,26
708,2012020577,20122013,2013-04-08 23:00:00+00:00,33,20,8,95.23809523809523,6,20,27,4,83.33333333333334,12
1785,2012020578,20122013,2013-04-08 23:00:00+00:00,37,33,6,91.17647058823529,10,19,23,4,85.71428571428571,3
2247,2012020579,20122013,2013-04-09 01:00:00+00:00,29,32,5,91.17647058823529,21,14,40,0,97.5,20
1737,2012020580,20122013,2013-04-09 02:00:00+00:00,34,22,7,100.0,23,22,31,2,97.5609756097561,27
2355,2012020581,20122013,2013-04-09 02:00:00+00:00,32,27,6,96.42857142857143,24,27,31,4,94.73684210526315,22
1489,2012020582,20122013,2013-04-09 23:00:00+00:00,34,27,6,96.29629629629629,2,27,34,3,90.32258064516128,4
1857,2012020583,20122013,2013-04-09 23:00:00+00:00,21,39,2,87.5,12,37,37,7,89.28571428571429,5
853,2012020584,20122013,2013-04-09 23:00:00+00:00,23,16,7,100.0,29,23,34,3,86.66666666666667,28
2290,2012020585,20122013,2013-04-09 23:30:00+00:00,32,22,6,88.88888888888889,8,35,25,7,93.10344827586206,15
1982,2012020586,20122013,2013-04-09 23:30:00+00:00,24,25,4,93.93939393939394,14,27,31,3,87.5,9
773,2012020587,20122013,2013-04-10 00:00:00+00:00,23,24,6,96.66666666666667,52,26,29,3,89.65517241379311,7
1246,2012020588,20122013,2013-04-10 00:00:00+00:00,33,25,6,96.15384615384616,18,27,27,5,100.0,19
2511,2012020589,20122013,2013-04-10 00:00:00+00:00,30,22,8,96.7741935483871,30,35,16,8,100.0,16
806,2012020590,20122013,2013-04-10 00:30:00+00:00,26,37,4,96.66666666666667,25,31,30,5,83.87096774193549,26
1497,2012020591,20122013,2013-04-10 23:30:00+00:00,22,26,4,72.22222222222221,1,18,23,3,85.71428571428571,6
897,2012020592,20122013,2013-04-10 23:00:00+00:00,31,22,6,92.0,3,29,31,4,92.85714285714286,10
2299,2012020593,20122013,2013-04-11 01:30:00+00:00,40,32,8,86.20689655172413,20,17,28,4,97.5609756097561,23
2027,2012020594,20122013,2013-04-11 01:30:00+00:00,27,25,5,90.625,22,18,28,2,96.66666666666667,27
2621,2012020595,20122013,2013-04-11 02:00:00+00:00,30,28,6,85.71428571428571,24,18,34,0,95.45454545454545,21
1092,2012020596,20122013,2013-04-11 23:00:00+00:00,36,20,8,94.44444444444444,6,26,22,7,96.7741935483871,2
2032,2012020597,20122013,2013-04-11 23:30:00+00:00,26,28,5,88.09523809523809,7,36,30,7,93.33333333333333,8
839,2012020598,20122013,2013-04-11 23:00:00+00:00,33,27,7,93.93939393939394,4,28,32,3,96.0,9
1986,2012020599,20122013,2013-04-11 23:00:00+00:00,33,22,7,97.72727272727273,15,22,30,4,93.33333333333333,12
2519,2012020600,20122013,2013-04-11 23:30:00+00:00,25,23,5,85.36585365853658,14,39,39,7,84.21052631578947,5
2403,2012020601,20122013,2013-04-11 23:30:00+00:00,26,23,5,93.33333333333333,17,22,35,3,93.10344827586206,28
2059,2012020602,20122013,2013-04-12 00:00:00+00:00,24,24,6,92.5925925925926,52,18,32,3,80.0,13
1856,2012020603,20122013,2013-04-12 00:00:00+00:00,27,21,7,90.0,30,27,23,6,100.0,19
1073,2012020604,20122013,2013-04-12 02:30:00+00:00,30,16,7,92.85714285714286,26,20,32,1,94.5945945945946,21
1128,2012020605,20122013,2013-04-12 23:00:00+00:00,24,27,4,81.81818181818183,1,29,30,4,100.0,9
890,2012020606,20122013,2013-04-12 23:00:00+00:00,23,13,7,96.875,29,25,17,7,78.94736842105263,19
1987,2012020607,20122013,2013-04-13 00:00:00+00:00,28,22,5,72.22222222222221,18,37,35,6,92.85714285714286,25
1411,2012020608,20122013,2013-04-13 00:30:00+00:00,35,30,6,93.10344827586206,16,23,21,6,92.85714285714286,17
1920,2012020609,20122013,2013-04-13 01:00:00+00:00,38,35,7,93.54838709677419,20,17,27,2,88.0,27
983,2012020610,20122013,2013-04-13 19:00:00+00:00,26,31,5,100.0,7,27,34,3,95.23809523809523,4
972,2012020611,20122013,2013-04-13 19:00:00+00:00,25,31,4,88.88888888888889,21,20,29,4,84.61538461538461,23
928,2012020612,20122013,2013-04-13 23:00:00+00:00,37,34,6,97.2972972972973,10,37,28,7,82.14285714285714,8
2472,2012020613,20122013,2013-04-13 23:00:00+00:00,35,26,6,95.0,2,18,26,3,100.0,3
2184,2012020614,20122013,2013-04-13 23:00:00+00:00,31,22,7,87.5,15,29,31,3,84.21052631578947,14
2193,2012020615,20122013,2013-04-13 23:00:00+00:00,20,41,1,93.33333333333333,12,20,23,4,91.8918918918919,6
1142,2012020616,20122013,2013-04-13 23:30:00+00:00,28,30,4,90.47619047619048,13,41,39,7,96.15384615384616,5
1887,2012020617,20122013,2013-04-14 00:00:00+00:00,25,22,6,90.9090909090909,30,23,29,3,95.1219512195122,29
1679,2012020618,20122013,2013-04-14 00:00:00+00:00,27,37,4,96.875,25,22,35,3,89.47368421052632,28
1528,2012020619,20122013,2013-04-14 02:00:00+00:00,27,25,5,89.47368421052632,22,17,37,1,96.55172413793103,20
1402,2012020620,20122013,2013-04-14 03:00:00+00:00,31,13,8,95.0,26,22,20,6,88.88888888888889,24
1100,2012020621,20122013,2013-04-14 16:30:00+00:00,21,19,6,92.3076923076923,19,33,16,8,100.0,16
1240,2012020622,20122013,2013-04-14 21:00:00+00:00,27,27,6,96.96969696969697,7,32,34,3,86.36363636363636,14
1545,2012020623,20122013,2013-04-14 23:30:00+00:00,24,27,4,93.54838709677419,18,24,22,6,100.0,17
2077,2012020624,20122013,2013-04-28 23:00:00+00:00,30,21,6,85.71428571428571,6,26,24,5,94.44444444444444,9
1567,2012020625,20122013,2013-04-15 23:00:00+00:00,37,31,6,100.0,10,23,32,1,91.66666666666666,1
1866,2012020626,20122013,2013-04-15 23:30:00+00:00,31,21,6,78.78787878787878,8,20,35,2,89.28571428571429,4
2205,2012020627,20122013,2013-04-16 00:00:00+00:00,34,29,6,88.88888888888889,16,38,30,7,85.18518518518519,25
1221,2012020628,20122013,2013-04-16 00:00:00+00:00,23,28,4,79.16666666666666,18,20,25,4,94.73684210526315,23
2088,2012020629,20122013,2013-04-16 01:00:00+00:00,23,32,4,86.66666666666667,21,25,29,4,90.625,29
1176,2012020630,20122013,2013-04-16 01:00:00+00:00,36,33,7,85.18518518518519,20,33,29,6,86.95652173913044,30
743,2012020632,20122013,2013-04-16 23:00:00+00:00,29,24,5,92.85714285714286,2,19,36,3,83.87096774193549,13
1294,2012020633,20122013,2013-04-16 23:00:00+00:00,34,27,7,96.66666666666667,15,29,30,4,86.48648648648648,10
1847,2012020634,20122013,2013-04-16 23:30:00+00:00,26,20,7,94.11764705882352,9,19,31,3,91.17647058823529,12
1005,2012020635,20122013,2013-04-16 23:30:00+00:00,30,29,6,95.0,4,18,23,4,85.71428571428571,3
1104,2012020636,20122013,2013-04-17 00:00:00+00:00,31,23,7,88.88888888888889,52,30,33,3,91.66666666666666,14
2642,2012020637,20122013,2013-04-17 00:00:00+00:00,20,19,6,95.45454545454545,19,23,23,5,97.22222222222221,23
1656,2012020638,20122013,2013-04-17 01:30:00+00:00,27,26,5,83.33333333333334,22,34,27,7,84.21052631578947,30
1867,2012020639,20122013,2013-04-17 02:30:00+00:00,31,20,8,95.34883720930233,28,30,32,5,94.28571428571428,26
1974,2012020640,20122013,2013-04-17 23:00:00+00:00,22,10,9,88.57142857142857,5,35,27,7,79.3103448275862,8
953,2012020641,20122013,2013-04-17 23:30:00+00:00,34,18,8,93.75,6,25,30,3,95.34883720930233,7
2639,2012020642,20122013,2013-04-18 01:30:00+00:00,35,35,6,94.73684210526315,20,25,21,6,82.35294117647058,17
1230,2012020643,20122013,2013-04-18 02:00:00+00:00,27,30,5,89.28571428571429,24,29,31,5,92.85714285714286,29
1505,2012020644,20122013,2013-04-18 23:00:00+00:00,35,26,7,86.8421052631579,10,24,20,7,85.71428571428571,2
2320,2012020645,20122013,2013-04-18 23:00:00+00:00,31,20,7,97.14285714285714,3,19,35,3,80.0,13
1482,2012020646,20122013,2013-04-18 23:30:00+00:00,31,28,5,94.11764705882352,8,28,35,2,91.42857142857143,14
2096,2012020647,20122013,2013-04-18 23:30:00+00:00,26,20,7,94.73684210526315,9,35,25,7,94.5945945945946,15
1593,2012020648,20122013,2013-04-18 23:30:00+00:00,32,30,6,93.33333333333333,4,20,30,1,100.0,1
2221,2012020649,20122013,2013-04-19 00:00:00+00:00,30,24,7,88.88888888888889,52,21,31,3,87.09677419354838,12
2021,2012020650,20122013,2013-04-19 00:00:00+00:00,20,19,6,97.05882352941177,19,19,28,2,96.66666666666667,27
774,2012020651,20122013,2013-04-19 00:30:00+00:00,29,34,5,97.36842105263158,25,23,23,5,83.33333333333334,23
1801,2012020652,20122013,2013-04-19 02:30:00+00:00,27,12,8,95.23809523809523,26,29,29,6,91.30434782608695,29
1280,2012020653,20122013,2013-04-19 02:30:00+00:00,32,21,8,96.42857142857143,28,37,29,7,79.3103448275862,30
2295,2012020654,20122013,2013-04-20 16:30:00+00:00,32,19,7,87.5,6,40,34,8,95.0,5
921,2012020655,20122013,2013-04-19 23:00:00+00:00,26,25,6,72.41379310344827,7,19,24,4,85.71428571428571,3
2219,2012020656,20122013,2013-04-20 00:00:00+00:00,22,17,7,95.45454545454545,19,36,32,6,90.0,25
1879,2012020657,20122013,2013-04-20 00:30:00+00:00,34,28,6,85.18518518518519,16,23,36,1,83.33333333333334,18
2052,2012020658,20122013,2013-04-20 01:00:00+00:00,23,34,3,83.33333333333334,21,25,29,4,97.05882352941177,22
1394,2012020659,20122013,2013-04-20 01:00:00+00:00,34,36,6,96.96969696969697,20,18,20,5,93.33333333333333,24
2497,2012020660,20122013,2013-04-20 17:00:00+00:00,22,24,4,84.61538461538461,1,19,34,3,81.81818181818183,13
1271,2012020661,20122013,2013-04-20 19:00:00+00:00,31,26,7,87.87878787878788,52,25,23,7,85.71428571428571,2
2103,2012020662,20122013,2013-04-20 23:00:00+00:00,28,23,6,80.0,8,35,24,7,97.22222222222221,15
757,2012020663,20122013,2013-04-20 23:00:00+00:00,26,19,7,81.81818181818183,9,28,32,4,98.0,10
1380,2012020664,20122013,2013-04-23 23:30:00+00:00,25,12,9,90.625,5,25,28,4,95.23809523809523,7
1476,2012020665,20122013,2013-04-20 23:00:00+00:00,22,39,2,86.8421052631579,12,21,33,2,89.65517241379311,4
1989,2012020666,20122013,2013-04-21 00:30:00+00:00,36,30,6,93.54838709677419,16,20,27,2,94.73684210526315,27
2222,2012020667,20122013,2013-04-21 02:00:00+00:00,31,20,7,97.05882352941177,23,27,21,6,92.85714285714286,17
1111,2012020668,20122013,2013-04-21 16:30:00+00:00,31,22,6,100.0,6,20,36,3,94.73684210526315,13
2633,2012020669,20122013,2013-04-21 22:00:00+00:00,27,27,5,89.28571428571429,14,21,33,2,94.5945945945946,12
1863,2012020670,20122013,2013-04-21 22:00:00+00:00,23,23,5,86.95652173913044,30,19,32,2,97.14285714285714,20
1613,2012020671,20122013,2013-04-21 19:00:00+00:00,33,20,7,96.29629629629629,3,21,26,2,81.81818181818183,1
2285,2012020672,20122013,2013-04-22 00:00:00+00:00,24,34,3,90.625,21,22,18,6,83.87096774193549,19
