game_id,season,time,home_scored,home_conceded,home_win,home_id,away_scored,away_conceded,away_win,away_id
2010020003,20102011,2010-10-07 16:00:00+00:00,0,0,0,30,0,0,0,12
2010020001,20102011,2010-10-07 23:00:00+00:00,0,0,0,10,0,0,0,8
2010020002,20102011,2010-10-07 23:00:00+00:00,0,0,0,5,0,0,0,4
2010020004,20102011,2010-10-08 02:00:00+00:00,0,0,0,21,0,0,0,16
2010020005,20102011,2010-10-08 02:00:00+00:00,0,0,0,22,0,0,0,20
2010020008,20102011,2010-10-08 16:00:00+00:00,4,3,1,12,3,4,0,30
2010020006,20102011,2010-10-08 19:00:00+00:00,0,0,0,29,0,0,0,28
2010020007,20102011,2010-10-08 23:00:00+00:00,0,0,0,1,0,0,0,25
2010020010,20102011,2010-10-08 23:30:00+00:00,0,0,0,9,0,0,0,7
2010020009,20102011,2010-10-08 23:30:00+00:00,0,0,0,17,0,0,0,24
2010020012,20102011,2010-10-09 16:00:00+00:00,0,0,0,6,0,0,0,27
2010020022,20102011,2010-10-09 19:00:00+00:00,3,2,1,28,2,3,0,29
2010020017,20102011,2010-10-09 23:00:00+00:00,0,0,0,15,3,4,0,1
2010020016,20102011,2010-10-09 23:00:00+00:00,2,3,0,5,2,3,0,8
2010020013,20102011,2010-10-09 23:00:00+00:00,2,1,1,7,0,0,0,3
2010020014,20102011,2010-10-09 23:00:00+00:00,3,2,1,10,1,2,0,9
2010020015,20102011,2010-10-09 23:00:00+00:00,0,0,0,2,4,3,1,25
2010020018,20102011,2010-10-09 23:30:00+00:00,0,0,0,14,0,0,0,11
2010020020,20102011,2010-10-10 00:00:00+00:00,0,0,0,18,0,4,0,24
2010020019,20102011,2010-10-10 00:00:00+00:00,0,0,0,19,3,2,1,4
2010020021,20102011,2010-10-10 00:30:00+00:00,3,4,0,16,4,0,1,17
2010020023,20102011,2010-10-10 02:00:00+00:00,0,0,0,23,0,0,0,26
2010020025,20102011,2010-10-11 00:00:00+00:00,0,4,0,20,2,1,1,26
2010020026,20102011,2010-10-11 00:00:00+00:00,4,0,1,22,0,0,0,13
2010020028,20102011,2010-10-11 17:00:00+00:00,4,5,0,2,6,3,1,3
2010020029,20102011,2010-10-11 18:00:00+00:00,2,1,1,19,1,8,0,24
2010020027,20102011,2010-10-11 20:00:00+00:00,5,11,0,1,4,6,0,5
2010020030,20102011,2010-10-11 23:00:00+00:00,5,7,1,7,5,7,0,16
2010020032,20102011,2010-10-11 23:00:00+00:00,7,2,1,15,2,7,0,9
2010020031,20102011,2010-10-11 23:00:00+00:00,4,4,1,4,4,3,1,21
2010020033,20102011,2010-10-12 02:00:00+00:00,1,2,0,23,2,3,0,13
2010020034,20102011,2010-10-12 23:30:00+00:00,7,2,2,17,6,7,1,21
2010020035,20102011,2010-10-13 02:30:00+00:00,3,4,1,26,3,5,0,11
2010020037,20102011,2010-10-13 23:00:00+00:00,10,4,2,15,10,9,1,2
2010020036,20102011,2010-10-13 23:00:00+00:00,8,11,1,7,6,14,0,1
2010020038,20102011,2010-10-13 23:30:00+00:00,5,5,1,8,5,3,1,14
2010020039,20102011,2010-10-13 23:30:00+00:00,7,7,1,5,8,3,2,10
2010020040,20102011,2010-10-14 00:30:00+00:00,9,10,1,16,4,1,1,18
2010020041,20102011,2010-10-14 02:00:00+00:00,2,13,0,24,3,3,1,23
2010020042,20102011,2010-10-14 23:00:00+00:00,8,6,2,4,9,6,2,14
2010020043,20102011,2010-10-14 23:00:00+00:00,4,10,0,9,6,4,2,12
2010020044,20102011,2010-10-15 00:00:00+00:00,7,3,2,18,7,2,2,19
2010020046,20102011,2010-10-15 00:30:00+00:00,9,7,2,25,11,7,2,17
2010020045,20102011,2010-10-15 00:30:00+00:00,4,6,0,30,7,2,2,22
2010020047,20102011,2010-10-15 01:30:00+00:00,3,5,1,20,3,5,0,13
2010020051,20102011,2010-10-15 23:00:00+00:00,5,5,1,29,11,13,1,16
2010020048,20102011,2010-10-15 23:00:00+00:00,7,14,1,1,11,11,2,21
2010020050,20102011,2010-10-15 23:00:00+00:00,10,11,1,5,11,11,1,2
2010020049,20102011,2010-10-15 23:00:00+00:00,10,9,1,3,12,6,3,10
2010020052,20102011,2010-10-15 23:30:00+00:00,8,12,1,7,8,9,1,8
2010020053,20102011,2010-10-16 02:00:00+00:00,6,16,1,24,4,8,0,11
2010020054,20102011,2010-10-16 02:30:00+00:00,6,5,2,26,6,7,1,23
2010020058,20102011,2010-10-16 22:00:00+00:00,10,9,2,4,13,13,2,5
2010020057,20102011,2010-10-16 23:00:00+00:00,13,14,1,2,14,13,3,21
2010020056,20102011,2010-10-16 23:00:00+00:00,9,17,1,1,2,5,0,6
2010020059,20102011,2010-10-16 23:00:00+00:00,6,5,1,13,12,8,3,14
2010020055,20102011,2010-10-16 23:00:00+00:00,10,10,2,8,7,12,1,9
2010020061,20102011,2010-10-17 00:00:00+00:00,8,8,1,30,7,10,1,29
2010020060,20102011,2010-10-17 00:00:00+00:00,11,6,3,18,12,5,3,15
2010020063,20102011,2010-10-17 00:30:00+00:00,16,15,2,16,9,14,1,7
2010020062,20102011,2010-10-17 00:30:00+00:00,13,8,3,25,10,6,2,19
2010020065,20102011,2010-10-17 02:00:00+00:00,3,8,1,20,9,6,2,22
2010020066,20102011,2010-10-17 02:30:00+00:00,5,5,1,28,9,12,1,11
2010020067,20102011,2010-10-18 00:00:00+00:00,10,21,1,24,5,2,1,27
2010020068,20102011,2010-10-18 01:00:00+00:00,7,11,1,23,8,7,2,12
2010020069,20102011,2010-10-18 23:00:00+00:00,16,9,4,10,18,16,2,2
2010020070,20102011,2010-10-18 23:00:00+00:00,13,13,1,3,16,18,3,21
2010020071,20102011,2010-10-18 23:00:00+00:00,18,14,3,5,10,16,1,9
2010020072,20102011,2010-10-18 23:30:00+00:00,12,14,3,14,16,10,4,25
2010020073,20102011,2010-10-19 00:30:00+00:00,20,18,3,16,12,9,2,19
2010020074,20102011,2010-10-19 23:30:00+00:00,15,7,4,15,6,6,1,6
2010020075,20102011,2010-10-20 00:00:00+00:00,13,9,3,18,8,11,2,20
2010020076,20102011,2010-10-20 01:00:00+00:00,10,11,1,30,12,12,2,23
2010020077,20102011,2010-10-20 02:30:00+00:00,7,9,1,28,9,12,2,12
2010020079,20102011,2010-10-20 23:00:00+00:00,10,12,2,29,13,23,2,24
2010020080,20102011,2010-10-21 01:00:00+00:00,23,20,4,16,14,18,2,23
2010020081,20102011,2010-10-21 02:30:00+00:00,10,6,3,26,14,14,3,12
2010020083,20102011,2010-10-21 23:00:00+00:00,17,11,4,10,14,16,1,3
2010020084,20102011,2010-10-21 23:00:00+00:00,11,14,2,4,14,26,2,24
2010020082,20102011,2010-10-21 23:00:00+00:00,9,7,2,6,16,10,4,15
2010020088,20102011,2010-10-21 23:30:00+00:00,12,5,2,13,20,15,4,25
2010020087,20102011,2010-10-21 23:30:00+00:00,17,18,4,14,20,17,3,2
2010020085,20102011,2010-10-21 23:30:00+00:00,12,11,2,17,9,11,3,20
2010020086,20102011,2010-10-21 23:30:00+00:00,14,13,3,8,10,21,1,1
2010020089,20102011,2010-10-22 00:00:00+00:00,13,10,3,18,23,16,4,5
2010020090,20102011,2010-10-22 01:00:00+00:00,19,19,4,21,9,14,1,28
2010020091,20102011,2010-10-22 01:30:00+00:00,12,11,2,22,16,13,2,30
2010020093,20102011,2010-10-22 23:00:00+00:00,13,13,3,29,11,15,3,20
2010020094,20102011,2010-10-22 23:30:00+00:00,12,18,1,7,12,21,1,9
2010020096,20102011,2010-10-23 00:00:00+00:00,14,12,2,19,25,21,5,16
2010020097,20102011,2010-10-23 02:00:00+00:00,15,20,2,23,20,15,3,30
2010020098,20102011,2010-10-23 23:00:00+00:00,13,8,3,6,16,17,2,3
2010020101,20102011,2010-10-23 23:00:00+00:00,13,17,2,4,18,13,4,10
2010020103,20102011,2010-10-23 23:00:00+00:00,13,9,2,13,23,19,4,2
2010020100,20102011,2010-10-23 23:00:00+00:00,13,21,2,1,14,22,1,7
2010020104,20102011,2010-10-23 23:00:00+00:00,16,13,3,17,17,28,3,24
2010020102,20102011,2010-10-23 23:00:00+00:00,17,14,4,15,13,14,2,11
2010020099,20102011,2010-10-23 23:00:00+00:00,16,23,2,9,14,16,3,8
2010020105,20102011,2010-10-24 00:00:00+00:00,18,14,3,19,27,19,5,5
2010020106,20102011,2010-10-24 00:00:00+00:00,24,16,5,25,16,14,3,18
2010020107,20102011,2010-10-24 00:30:00+00:00,27,25,5,16,15,19,3,29
2010020108,20102011,2010-10-24 01:00:00+00:00,21,23,4,21,14,9,4,26
2010020110,20102011,2010-10-24 02:00:00+00:00,14,15,2,22,13,16,2,28
2010020111,20102011,2010-10-24 22:00:00+00:00,19,21,4,14,17,14,4,18
2010020112,20102011,2010-10-24 23:00:00+00:00,19,19,3,3,14,27,2,1
2010020113,20102011,2010-10-25 00:00:00+00:00,17,17,4,20,19,17,3,28
2010020114,20102011,2010-10-25 23:00:00+00:00,18,21,4,29,18,19,3,4
2010020115,20102011,2010-10-25 23:30:00+00:00,17,16,4,8,7,5,1,27
2010020116,20102011,2010-10-26 00:00:00+00:00,21,20,3,30,20,13,5,26
2010020117,20102011,2010-10-26 23:00:00+00:00,20,18,4,10,17,12,3,13
2010020119,20102011,2010-10-26 23:30:00+00:00,16,26,2,9,9,8,1,27
2010020118,20102011,2010-10-26 23:30:00+00:00,19,21,3,4,20,23,2,7
2010020121,20102011,2010-10-27 01:00:00+00:00,24,17,5,25,21,33,3,24
2010020120,20102011,2010-10-27 01:00:00+00:00,21,17,5,20,15,21,2,22
2010020122,20102011,2010-10-27 02:00:00+00:00,20,21,3,23,25,29,4,21
2010020123,20102011,2010-10-27 23:00:00+00:00,22,20,4,3,16,18,2,11
2010020124,20102011,2010-10-27 23:00:00+00:00,17,18,3,12,21,17,5,15
2010020126,20102011,2010-10-27 23:30:00+00:00,22,25,4,14,27,20,5,5
2010020125,20102011,2010-10-27 23:30:00+00:00,20,18,5,8,26,23,4,2
2010020127,20102011,2010-10-28 00:30:00+00:00,29,28,5,16,23,15,6,26
2010020128,20102011,2010-10-28 02:30:00+00:00,19,21,3,28,15,30,2,1
2010020132,20102011,2010-10-28 23:00:00+00:00,21,28,3,9,18,15,3,13
2010020129,20102011,2010-10-28 23:00:00+00:00,15,11,3,6,23,19,5,10
2010020131,20102011,2010-10-28 23:00:00+00:00,20,22,5,29,19,26,2,22
2010020130,20102011,2010-10-28 23:30:00+00:00,21,17,4,17,11,13,1,27
2010020134,20102011,2010-10-29 00:00:00+00:00,23,23,3,30,24,17,6,15
2010020133,20102011,2010-10-29 00:00:00+00:00,21,17,5,18,19,14,4,19
2010020135,20102011,2010-10-29 00:30:00+00:00,26,22,5,25,24,18,6,26
2010020136,20102011,2010-10-29 01:30:00+00:00,26,21,6,20,28,33,4,21
2010020139,20102011,2010-10-29 23:00:00+00:00,30,25,5,5,25,24,4,4
2010020137,20102011,2010-10-29 23:00:00+00:00,29,28,4,2,25,21,6,8
2010020138,20102011,2010-10-29 23:00:00+00:00,26,26,4,3,17,21,3,12
2010020141,20102011,2010-10-30 00:30:00+00:00,29,25,6,16,21,29,2,22
2010020142,20102011,2010-10-30 02:00:00+00:00,26,35,4,24,17,35,2,1
2010020146,20102011,2010-10-30 23:00:00+00:00,28,26,5,4,30,31,4,2
2010020148,20102011,2010-10-30 23:00:00+00:00,23,21,4,17,21,20,5,18
2010020143,20102011,2010-10-30 23:00:00+00:00,23,21,5,10,29,30,4,3
2010020145,20102011,2010-10-30 23:00:00+00:00,26,31,4,9,17,11,4,6
2010020144,20102011,2010-10-30 23:00:00+00:00,28,22,7,8,21,20,3,13
2010020147,20102011,2010-10-30 23:00:00+00:00,21,24,4,12,30,25,5,5
2010020150,20102011,2010-10-31 00:00:00+00:00,25,24,4,30,31,29,6,16
2010020151,20102011,2010-10-31 00:00:00+00:00,28,27,5,25,23,29,2,7
2010020149,20102011,2010-10-31 00:00:00+00:00,22,14,5,19,22,22,3,11
2010020152,20102011,2010-10-31 01:00:00+00:00,34,38,5,21,23,24,6,29
2010020154,20102011,2010-10-31 02:00:00+00:00,31,27,6,20,25,19,6,15
2010020155,20102011,2010-10-31 02:30:00+00:00,29,20,7,26,16,32,3,1
2010020156,20102011,2010-10-31 02:30:00+00:00,24,23,4,28,27,33,4,24
2010020157,20102011,2010-11-01 23:00:00+00:00,31,30,5,3,30,27,6,16
2010020158,20102011,2010-11-01 23:00:00+00:00,31,25,5,4,21,27,4,12
2010020159,20102011,2010-11-02 02:00:00+00:00,24,24,4,23,15,28,3,1
2010020160,20102011,2010-11-02 23:00:00+00:00,23,23,5,10,25,33,4,9
2010020161,20102011,2010-11-02 23:00:00+00:00,24,29,6,29,27,22,7,8
2010020162,20102011,2010-11-03 00:00:00+00:00,26,27,4,30,29,25,5,28
2010020163,20102011,2010-11-03 01:00:00+00:00,28,33,3,22,27,24,5,23
2010020164,20102011,2010-11-03 23:00:00+00:00,23,33,2,7,21,11,5,6
2010020166,20102011,2010-11-03 23:00:00+00:00,23,30,4,12,27,32,4,2
2010020165,20102011,2010-11-03 23:00:00+00:00,32,21,7,15,22,24,4,10
2010020167,20102011,2010-11-03 23:30:00+00:00,24,21,4,13,25,26,3,11
2010020168,20102011,2010-11-04 00:30:00+00:00,30,27,6,16,14,28,3,1
2010020169,20102011,2010-11-04 00:30:00+00:00,32,27,6,25,31,22,6,5
2010020170,20102011,2010-11-04 01:30:00+00:00,33,30,6,20,28,23,5,17
2010020172,20102011,2010-11-04 02:00:00+00:00,28,34,4,24,27,28,5,14
2010020173,20102011,2010-11-04 23:00:00+00:00,33,25,6,4,28,29,5,3
2010020175,20102011,2010-11-04 23:30:00+00:00,27,30,5,9,23,35,3,2
2010020176,20102011,2010-11-05 00:00:00+00:00,26,17,6,19,29,26,5,28
2010020177,20102011,2010-11-05 01:00:00+00:00,35,36,5,21,30,25,6,23
2010020178,20102011,2010-11-05 02:30:00+00:00,32,21,8,26,29,31,5,14
2010020180,20102011,2010-11-05 23:00:00+00:00,30,23,7,15,26,13,6,6
2010020179,20102011,2010-11-05 23:00:00+00:00,18,31,3,1,25,27,5,3
2010020181,20102011,2010-11-05 23:30:00+00:00,23,37,1,7,24,23,6,8
2010020182,20102011,2010-11-05 23:30:00+00:00,27,25,4,13,26,29,4,12
2010020183,20102011,2010-11-06 00:00:00+00:00,24,23,5,30,31,31,5,20
2010020184,20102011,2010-11-06 00:30:00+00:00,33,26,6,25,15,15,2,27
2010020185,20102011,2010-11-06 01:00:00+00:00,31,37,3,22,30,24,6,17
2010020186,20102011,2010-11-06 02:00:00+00:00,30,31,5,24,30,26,5,5
2010020192,20102011,2010-11-06 23:00:00+00:00,28,35,3,12,32,26,5,13
2010020190,20102011,2010-11-06 23:00:00+00:00,24,21,7,8,29,28,6,9
2010020191,20102011,2010-11-06 23:00:00+00:00,23,37,3,2,33,24,6,4
2010020188,20102011,2010-11-06 23:00:00+00:00,29,18,6,6,28,17,7,19
2010020194,20102011,2010-11-06 23:00:00+00:00,25,26,7,29,25,22,6,30
2010020189,20102011,2010-11-06 23:00:00+00:00,21,28,3,10,22,34,1,7
2010020195,20102011,2010-11-07 01:00:00+00:00,34,35,5,21,34,25,6,25
2010020197,20102011,2010-11-07 02:00:00+00:00,31,25,6,23,33,25,7,17
2010020187,20102011,2010-11-07 02:00:00+00:00,31,20,8,26,23,25,5,18
2010020198,20102011,2010-11-07 02:30:00+00:00,26,26,4,28,29,32,5,14
2010020199,20102011,2010-11-07 22:00:00+00:00,32,24,7,15,33,22,7,4
2010020201,20102011,2010-11-08 00:00:00+00:00,28,30,5,16,28,40,2,22
2010020200,20102011,2010-11-08 00:00:00+00:00,25,23,6,3,28,17,7,19
2010020202,20102011,2010-11-08 01:00:00+00:00,29,30,5,24,20,28,4,18
2010020203,20102011,2010-11-09 00:30:00+00:00,33,31,6,17,18,21,2,27
2010020205,20102011,2010-11-10 00:00:00+00:00,29,34,4,12,27,39,2,22
2010020206,20102011,2010-11-10 00:30:00+00:00,24,23,6,8,34,25,7,23
2010020204,20102011,2010-11-10 00:30:00+00:00,24,22,6,3,33,25,7,15
2010020207,20102011,2010-11-10 00:30:00+00:00,29,28,6,9,29,29,4,11
2010020208,20102011,2010-11-10 00:30:00+00:00,26,34,4,14,19,28,2,10
2010020209,20102011,2010-11-10 02:30:00+00:00,34,31,5,21,32,30,5,20
2010020210,20102011,2010-11-10 03:30:00+00:00,29,25,5,28,30,29,6,24
2010020211,20102011,2010-11-11 00:00:00+00:00,16,31,3,1,22,32,2,7
2010020213,20102011,2010-11-11 00:00:00+00:00,24,27,6,29,25,16,7,19
2010020212,20102011,2010-11-11 00:00:00+00:00,29,25,5,5,30,20,6,6
2010020214,20102011,2010-11-11 00:30:00+00:00,33,27,5,13,15,29,1,10
2010020215,20102011,2010-11-11 01:30:00+00:00,25,29,4,16,20,24,2,27
2010020216,20102011,2010-11-11 03:00:00+00:00,30,29,6,24,22,36,3,2
2010020220,20102011,2010-11-12 00:00:00+00:00,35,30,5,12,34,20,7,4
2010020217,20102011,2010-11-12 00:00:00+00:00,35,19,7,6,22,20,6,8
2010020218,20102011,2010-11-12 00:00:00+00:00,25,26,5,3,27,35,3,7
2010020219,20102011,2010-11-12 00:00:00+00:00,35,26,7,15,26,31,4,14
2010020222,20102011,2010-11-12 00:30:00+00:00,33,31,6,17,26,42,2,22
2010020223,20102011,2010-11-12 00:30:00+00:00,31,26,7,9,33,23,7,23
2010020224,20102011,2010-11-12 01:00:00+00:00,23,20,7,19,21,31,3,18
2010020225,20102011,2010-11-12 03:30:00+00:00,34,18,9,26,30,29,5,25
2010020226,20102011,2010-11-12 03:30:00+00:00,29,24,5,28,17,35,2,2
2010020228,20102011,2010-11-13 00:00:00+00:00,30,30,4,5,26,35,3,14
2010020227,20102011,2010-11-13 00:00:00+00:00,19,32,3,1,25,43,2,22
2010020229,20102011,2010-11-13 00:00:00+00:00,30,23,7,29,33,33,4,21
2010020230,20102011,2010-11-13 00:30:00+00:00,34,28,5,13,24,22,6,30
2010020232,20102011,2010-11-13 03:00:00+00:00,30,26,7,24,28,30,4,25
2010020237,20102011,2010-11-14 00:00:00+00:00,40,18,8,4,30,29,5,13
2010020236,20102011,2010-11-14 00:00:00+00:00,25,18,7,8,31,36,4,12
2010020233,20102011,2010-11-14 00:00:00+00:00,32,21,6,6,31,27,7,9
2010020235,20102011,2010-11-14 00:00:00+00:00,15,31,1,10,34,24,7,23
2010020234,20102011,2010-11-14 00:00:00+00:00,28,36,3,7,40,26,8,15
2010020239,20102011,2010-11-14 00:00:00+00:00,35,28,7,17,36,29,5,21
2010020240,20102011,2010-11-14 01:00:00+00:00,20,30,3,18,23,29,3,16
2010020242,20102011,2010-11-14 03:00:00+00:00,29,20,6,28,31,29,5,20
2010020243,20102011,2010-11-14 03:30:00+00:00,34,18,9,26,16,36,1,2
2010020244,20102011,2010-11-14 17:30:00+00:00,25,26,5,3,26,43,2,22
2010020246,20102011,2010-11-14 22:00:00+00:00,27,34,3,14,23,21,6,30
2010020245,20102011,2010-11-14 22:00:00+00:00,41,25,8,15,31,34,4,11
2010020247,20102011,2010-11-15 00:00:00+00:00,24,32,2,16,31,26,7,24
2010020251,20102011,2010-11-16 00:00:00+00:00,30,30,4,5,30,27,5,3
2010020249,20102011,2010-11-16 00:00:00+00:00,28,34,4,7,37,21,8,23
2010020250,20102011,2010-11-16 00:00:00+00:00,40,18,8,4,29,25,7,9
2010020248,20102011,2010-11-16 00:00:00+00:00,29,22,5,6,20,35,3,1
2010020252,20102011,2010-11-16 01:00:00+00:00,34,31,4,21,23,20,7,19
2010020253,20102011,2010-11-16 03:30:00+00:00,29,21,6,28,35,18,9,26
2010020255,20102011,2010-11-17 00:00:00+00:00,29,20,7,8,44,17,9,4
2010020254,20102011,2010-11-17 00:00:00+00:00,17,34,1,10,22,30,4,18
2010020256,20102011,2010-11-17 02:00:00+00:00,26,29,4,25,29,24,7,24
2010020257,20102011,2010-11-18 00:00:00+00:00,14,39,0,2,23,34,2,14
2010020260,20102011,2010-11-18 00:00:00+00:00,43,26,8,15,30,33,5,7
2010020261,20102011,2010-11-18 00:00:00+00:00,30,39,4,12,30,27,7,9
2010020258,20102011,2010-11-18 00:00:00+00:00,29,23,6,3,28,21,5,6
2010020259,20102011,2010-11-18 00:00:00+00:00,27,31,3,5,39,23,8,23
2010020263,20102011,2010-11-18 00:30:00+00:00,37,25,8,17,24,23,7,19
2010020264,20102011,2010-11-18 01:00:00+00:00,21,20,6,30,25,24,6,24
2010020265,20102011,2010-11-18 02:00:00+00:00,38,30,5,21,29,23,6,28
2010020266,20102011,2010-11-18 02:30:00+00:00,33,33,4,20,22,25,3,27
2010020267,20102011,2010-11-18 02:30:00+00:00,27,45,2,22,25,30,3,16
2010020268,20102011,2010-11-18 03:30:00+00:00,34,21,8,26,28,26,6,29
2010020269,20102011,2010-11-19 00:00:00+00:00,29,20,6,6,31,30,5,13
2010020270,20102011,2010-11-19 00:00:00+00:00,20,33,2,10,19,32,3,1
2010020271,20102011,2010-11-19 00:00:00+00:00,38,17,8,4,25,33,3,14
2010020272,20102011,2010-11-19 00:30:00+00:00,29,18,7,8,26,34,4,18
2010020273,20102011,2010-11-19 01:30:00+00:00,24,29,4,25,32,23,6,28
2010020274,20102011,2010-11-20 00:00:00+00:00,26,29,3,5,37,37,5,12
2010020276,20102011,2010-11-20 00:30:00+00:00,26,36,4,7,31,22,7,26
2010020275,20102011,2010-11-20 00:30:00+00:00,40,26,8,17,19,19,6,30
2010020278,20102011,2010-11-20 01:00:00+00:00,23,28,6,19,26,32,6,9
2010020279,20102011,2010-11-20 02:00:00+00:00,38,27,6,21,28,22,6,3
2010020281,20102011,2010-11-20 02:00:00+00:00,23,45,2,22,25,26,4,27
2010020280,20102011,2010-11-20 02:30:00+00:00,32,32,4,20,28,27,4,16
2010020282,20102011,2010-11-20 03:00:00+00:00,25,24,6,24,30,28,6,29
2010020283,20102011,2010-11-21 00:00:00+00:00,31,20,6,6,30,24,6,26
2010020286,20102011,2010-11-21 00:00:00+00:00,13,39,0,2,27,31,4,13
2010020287,20102011,2010-11-21 00:00:00+00:00,44,28,8,15,42,23,7,4
2010020285,20102011,2010-11-21 00:00:00+00:00,24,18,6,8,20,33,2,10
2010020284,20102011,2010-11-21 00:00:00+00:00,27,32,5,7,30,36,4,14
2010020288,20102011,2010-11-21 00:00:00+00:00,37,39,4,12,26,30,5,18
2010020290,20102011,2010-11-21 01:00:00+00:00,22,17,7,30,27,27,5,3
2010020289,20102011,2010-11-21 01:00:00+00:00,27,30,6,19,19,32,3,1
2010020291,20102011,2010-11-21 01:00:00+00:00,29,32,5,25,40,24,7,21
2010020292,20102011,2010-11-21 03:00:00+00:00,35,25,7,23,27,33,3,16
2010020293,20102011,2010-11-21 03:30:00+00:00,31,26,5,28,32,25,7,29
2010020295,20102011,2010-11-21 22:00:00+00:00,38,26,7,17,33,32,4,20
2010020296,20102011,2010-11-22 01:00:00+00:00,26,23,6,24,24,46,2,22
2010020297,20102011,2010-11-22 02:00:00+00:00,32,29,6,23,29,29,5,27
2010020302,20102011,2010-11-23 00:00:00+00:00,32,23,7,29,27,31,5,18
2010020298,20102011,2010-11-23 00:00:00+00:00,20,33,2,10,30,31,5,25
2010020301,20102011,2010-11-23 00:00:00+00:00,41,26,7,4,23,17,6,8
2010020300,20102011,2010-11-23 00:00:00+00:00,29,27,5,3,33,37,3,20
2010020299,20102011,2010-11-23 00:00:00+00:00,19,30,3,1,47,31,8,15
2010020303,20102011,2010-11-23 00:30:00+00:00,23,34,5,9,33,24,7,26
2010020305,20102011,2010-11-23 00:30:00+00:00,30,29,5,13,31,32,4,5
2010020304,20102011,2010-11-23 00:30:00+00:00,27,34,4,14,30,24,5,6
2010020307,20102011,2010-11-25 00:00:00+00:00,28,30,5,7,31,29,5,5
2010020309,20102011,2010-11-25 00:00:00+00:00,38,38,4,12,40,34,7,15
2010020308,20102011,2010-11-25 00:00:00+00:00,11,38,0,2,32,22,7,29
2010020313,20102011,2010-11-25 00:30:00+00:00,22,29,3,1,29,35,2,20
2010020314,20102011,2010-11-25 00:30:00+00:00,28,32,5,14,30,24,6,3
2010020315,20102011,2010-11-25 00:30:00+00:00,29,27,5,13,26,25,4,6
2010020311,20102011,2010-11-25 00:30:00+00:00,24,17,6,8,30,25,6,26
2010020312,20102011,2010-11-25 00:30:00+00:00,26,32,6,9,29,30,5,25
2010020317,20102011,2010-11-25 01:00:00+00:00,22,19,7,30,41,26,7,4
2010020316,20102011,2010-11-25 01:00:00+00:00,23,30,4,18,27,32,6,19
2010020318,20102011,2010-11-25 03:00:00+00:00,31,32,5,23,38,22,7,21
2010020319,20102011,2010-11-25 03:30:00+00:00,26,27,4,28,30,27,4,16
2010020320,20102011,2010-11-26 02:00:00+00:00,21,44,2,22,35,25,6,21
2010020321,20102011,2010-11-26 17:00:00+00:00,26,21,5,6,38,38,4,12
2010020322,20102011,2010-11-26 18:00:00+00:00,13,39,0,2,23,27,4,1
2010020324,20102011,2010-11-26 18:00:00+00:00,30,26,6,5,24,32,5,9
2010020323,20102011,2010-11-26 18:00:00+00:00,43,26,7,4,25,31,2,20
2010020325,20102011,2010-11-26 19:00:00+00:00,21,24,6,30,24,29,4,18
2010020326,20102011,2010-11-26 21:00:00+00:00,25,25,5,24,29,31,3,16
2010020327,20102011,2010-11-26 22:00:00+00:00,38,32,7,15,33,34,6,14
2010020328,20102011,2010-11-27 00:00:00+00:00,33,23,7,29,41,26,8,17
2010020331,20102011,2010-11-27 00:30:00+00:00,27,29,4,13,30,29,5,3
2010020329,20102011,2010-11-27 00:30:00+00:00,26,26,5,7,24,32,3,10
2010020332,20102011,2010-11-27 01:30:00+00:00,27,31,5,25,25,30,6,19
2010020333,20102011,2010-11-27 03:00:00+00:00,31,31,5,23,31,28,5,28
2010020334,20102011,2010-11-27 18:00:00+00:00,23,26,4,1,43,28,6,4
2010020335,20102011,2010-11-27 18:00:00+00:00,29,27,6,5,26,26,3,20
2010020336,20102011,2010-11-28 00:00:00+00:00,28,15,7,8,27,24,6,7
2010020337,20102011,2010-11-28 00:00:00+00:00,21,33,4,9,23,32,3,10
2010020338,20102011,2010-11-28 00:30:00+00:00,31,35,6,14,24,28,4,13
2010020339,20102011,2010-11-28 01:00:00+00:00,25,33,5,19,25,31,5,25
2010020340,20102011,2010-11-28 01:00:00+00:00,24,29,4,18,33,27,6,3
2010020342,20102011,2010-11-28 02:00:00+00:00,36,25,6,21,25,23,7,30
2010020343,20102011,2010-11-28 03:00:00+00:00,21,42,3,22,32,32,5,28
2010020344,20102011,2010-11-28 03:30:00+00:00,28,28,5,26,31,29,4,16
2010020345,20102011,2010-11-28 22:00:00+00:00,39,29,7,15,34,36,4,12
2010020347,20102011,2010-11-28 22:00:00+00:00,38,25,8,17,33,20,7,29
2010020348,20102011,2010-11-30 00:00:00+00:00,32,23,7,3,31,23,7,5
2010020349,20102011,2010-11-30 00:30:00+00:00,32,32,4,12,21,29,5,25
2010020350,20102011,2010-11-30 00:30:00+00:00,21,31,4,9,23,43,3,22
2010020351,20102011,2010-11-30 02:00:00+00:00,26,28,3,20,28,30,6,30
2010020352,20102011,2010-11-30 03:00:00+00:00,23,27,4,24,28,30,4,26
2010020353,20102011,2010-12-01 00:00:00+00:00,19,30,3,10,30,39,5,14
2010020355,20102011,2010-12-01 01:00:00+00:00,30,25,5,16,24,34,4,19
2010020354,20102011,2010-12-01 01:00:00+00:00,24,27,4,18,27,29,5,27
2010020356,20102011,2010-12-01 03:00:00+00:00,38,29,6,21,35,40,4,11
2010020357,20102011,2010-12-01 03:30:00+00:00,31,33,5,28,40,26,8,17
